CADD_score_normalized	has_driver
-0.20961932654799334	Passengers in absence of driver
0.5538475241958242	Passengers in absence of driver
-0.7474368551346917	Passengers in absence of driver
0.2051924519222612	Passengers in absence of driver
-0.38028202622472884	Passengers in absence of driver
-0.35915976684554285	Passengers in absence of driver
0.0020596123539109016	Passengers in absence of driver
1.6538717936048715	Drivers
-0.7894734545003969	Passengers in absence of driver
-0.3047807121525485	Passengers in absence of driver
-0.037085315592083376	Passengers in absence of driver
-1.171618524760528	Passengers in absence of driver
-0.3746206799082396	Passengers in absence of driver
3.487561333992427	Passengers in absence of driver
0.304964605705581	Passengers in absence of driver
-0.43011105997763316	Passengers in absence of driver
-1.8059574890414654	Passengers in absence of driver
-0.10432806388508126	Passengers in absence of driver
0.2236551675594692	Passengers in absence of driver
1.2754373028932535	Passengers in absence of driver
-0.7165076208094597	Passengers in absence of driver
1.3008980098309897	Drivers
0.06776251492001242	Passengers in absence of driver
-0.11505661889102162	Passengers in absence of driver
-0.21227442537006835	Passengers in absence of driver
-0.07870161900416085	Passengers in absence of driver
0.5060098145594761	Passengers in absence of driver
1.9996245920389015	Drivers
-0.25344182023603345	Passengers in absence of driver
-0.2113992869668764	Passengers in absence of driver
0.18209072154626038	Passengers in absence of driver
0.681898258402204	Passengers in absence of driver
-0.1182643694210397	Passengers in absence of driver
-0.6198046438639943	Passengers in absence of driver
0.5918959312089013	Drivers
5.503779965285573	Passengers in absence of driver
2.3436315641489824	Passengers in absence of driver
-1.1806550469233827	Passengers in absence of driver
0.1755937302880021	Passengers in absence of driver
-0.11073171182537601	Passengers in absence of driver
-0.07752371522985861	Passengers in absence of driver
1.9398179991587852	Passengers in absence of driver
-0.8948980951528923	Drivers
0.68735586507973	Passengers in absence of driver
0.14397849665773613	Passengers in absence of driver
-0.11061466226792964	Passengers in absence of driver
0.24677467761508218	Passengers in absence of driver
-0.3822229745823841	Passengers in absence of driver
0.40535904827532465	Passengers in absence of driver
-0.5958398985620083	Passengers in absence of driver
-0.3564468840647284	Passengers in absence of driver
0.9130222402398853	Passengers in absence of driver
0.27352420559150087	Passengers in absence of driver
0.23291097243753983	Passengers in absence of driver
-1.0287210717249498	Drivers
-1.8794119711992203	Passengers in presence of driver
0.43379616417492606	Passengers in absence of driver
0.342324157490526	Passengers in absence of driver
-0.7401086638545673	Passengers in absence of driver
-0.2527854253662597	Passengers in absence of driver
-0.4893396176854727	Passengers in absence of driver
-0.060670060597546524	Passengers in absence of driver
0.5268209295454502	Passengers in absence of driver
1.9138952262843298	Passengers in absence of driver
0.093435312440412	Passengers in absence of driver
0.5918959312089013	Drivers
0.08590117320478062	Passengers in absence of driver
0.02088829306313479	Passengers in absence of driver
-0.14673852631983297	Passengers in absence of driver
-0.3630801862000129	Passengers in absence of driver
-0.3529383606212722	Passengers in absence of driver
-0.13259775446833527	Passengers in absence of driver
-0.1618675520297704	Passengers in absence of driver
-0.1781389221547859	Passengers in absence of driver
0.07750175622802663	Passengers in absence of driver
-0.18730582863479603	Passengers in absence of driver
-0.19074175171983615	Passengers in absence of driver
0.0014876993263880519	Passengers in absence of driver
-0.6492289803182945	Passengers in absence of driver
-0.5661390372132833	Passengers in absence of driver
-0.5026942836942269	Passengers in absence of driver
-0.7486834612367737	Passengers in absence of driver
0.284526189080187	Drivers
0.5684251596204898	Passengers in absence of driver
-0.2307436717859922	Passengers in absence of driver
-0.027559852239895738	Passengers in absence of driver
-0.16934835222656547	Passengers in absence of driver
-0.4482996722208211	Passengers in absence of driver
-0.31087163865902123	Passengers in absence of driver
-0.10577266285356515	Passengers in absence of driver
-0.8203246517045343	Passengers in absence of driver
0.4470900264433194	Drivers
8.307869539230124	Passengers in absence of driver
-0.27199044262727323	Passengers in absence of driver
1.310249915573764	Passengers in absence of driver
0.12488312075433057	Passengers in absence of driver
-0.1258088801364448	Passengers in absence of driver
-0.18046361526406923	Passengers in absence of driver
0.15706730413218403	Passengers in absence of driver
-0.5785358253795228	Passengers in absence of driver
-0.4522512060146125	Passengers in absence of driver
-1.1681618587159406	Passengers in absence of driver
-0.6062617540946398	Passengers in absence of driver
-0.3111427787731059	Passengers in absence of driver
-0.5100959119926428	Passengers in absence of driver
-0.5914068317787223	Passengers in absence of driver
0.2955295223914216	Passengers in absence of driver
-0.13012786064221973	Passengers in absence of driver
0.1489553253091591	Passengers in absence of driver
2.4563102836907262	Passengers in absence of driver
-0.30988486644054913	Passengers in absence of driver
-0.7055138522493054	Passengers in absence of driver
-0.04214067116179315	Passengers in absence of driver
0.438498889432329	Passengers in absence of driver
-1.761333456495006	Passengers in absence of driver
0.24342021789233065	Drivers
1.2096503622653723	Drivers
-0.6793214209007328	Passengers in absence of driver
0.4458365768962484	Drivers
-0.03543921358799557	Passengers in absence of driver
-0.37070322383370485	Passengers in absence of driver
-0.547596219574517	Passengers in absence of driver
0.37325487345572567	Passengers in absence of driver
-0.5828236914459765	Passengers in absence of driver
-0.03504954227649684	Passengers in absence of driver
-0.6780787795072439	Passengers in absence of driver
-0.7846237674133412	Passengers in absence of driver
1.6538717936048715	Drivers
0.314116867597799	Passengers in absence of driver
-0.4223872708261393	Passengers in absence of driver
0.6810329806610815	Passengers in absence of driver
-0.19227969400628364	Passengers in absence of driver
0.2303358821737193	Passengers in absence of driver
-0.5080290242377351	Passengers in absence of driver
-0.7571045559237762	Passengers in absence of driver
1.7153984381748368	Passengers in absence of driver
-0.47129176123921396	Passengers in absence of driver
-0.6600245419617234	Passengers in absence of driver
-0.5825655882483514	Passengers in absence of driver
-0.612400431380766	Passengers in absence of driver
-0.7217983513783629	Passengers in absence of driver
0.5110376560386064	Passengers in absence of driver
0.3893291854650403	Passengers in absence of driver
-0.09257273238154157	Passengers in absence of driver
-0.24381557700195047	Passengers in absence of driver
-0.5361046199852235	Passengers in absence of driver
0.32089371699806335	Passengers in absence of driver
0.9273837764465668	Passengers in absence of driver
0.16999609449012293	Passengers in absence of driver
-0.899884273048821	Passengers in absence of driver
-0.3320324206773668	Passengers in absence of driver
-0.10281234619814894	Passengers in absence of driver
-0.11509365989021353	Passengers in absence of driver
-0.8240628293429804	Passengers in absence of driver
2.300440277451266	Passengers in absence of driver
-0.49998816413315866	Passengers in absence of driver
0.04744965276365861	Passengers in absence of driver
-0.17013806632933667	Passengers in absence of driver
-0.5051768672999593	Passengers in absence of driver
-0.5030373791866354	Passengers in absence of driver
-0.3928833741498114	Passengers in absence of driver
-0.5363381096337749	Passengers in absence of driver
-0.11747910023817155	Passengers in absence of driver
-0.28385986040832395	Passengers in absence of driver
8.16248806232184	Passengers in absence of driver
0.21384967425339083	Passengers in absence of driver
-0.1752023117388525	Passengers in absence of driver
-0.23419380705186393	Passengers in absence of driver
0.4533523301082787	Passengers in absence of driver
-0.3577670252759276	Passengers in absence of driver
0.5685172415157822	Passengers in absence of driver
-0.17091000075249574	Passengers in absence of driver
-2.42137146601528	Passengers in absence of driver
-0.39948259856583934	Passengers in absence of driver
-0.7608382886423192	Passengers in absence of driver
-0.37602379295762856	Passengers in absence of driver
-0.4377874366501614	Passengers in absence of driver
-0.4867352900782143	Passengers in absence of driver
-0.5946160639487081	Passengers in absence of driver
-0.10413248740934804	Passengers in absence of driver
-0.5461145796068412	Passengers in absence of driver
-0.1836860395074309	Drivers
-0.7856355004336111	Passengers in absence of driver
-0.6870269422709582	Passengers in absence of driver
-0.23496583248628333	Passengers in absence of driver
-0.33132165028174265	Passengers in absence of driver
-0.25625526756412575	Passengers in absence of driver
-0.2766312055211385	Passengers in absence of driver
-0.3931007619548053	Passengers in absence of driver
-0.4341634744980387	Passengers in absence of driver
-0.02224669131581036	Passengers in absence of driver
0.9986536221717075	Passengers in absence of driver
-0.3461228167699636	Passengers in absence of driver
-0.3683355631653589	Passengers in absence of driver
0.6196516000802089	Passengers in absence of driver
-0.9699762149996596	Passengers in absence of driver
-0.1673822159894597	Passengers in absence of driver
0.545243640903531	Passengers in absence of driver
-0.7140599515828593	Passengers in absence of driver
-0.26278205022816825	Passengers in absence of driver
0.18039720706320694	Passengers in absence of driver
-0.0976621656705079	Passengers in absence of driver
0.31500567976651983	Passengers in absence of driver
-0.19137737526596907	Passengers in absence of driver
0.6189507843754982	Passengers in absence of driver
-0.005597502999037571	Passengers in absence of driver
0.16610827121494168	Passengers in absence of driver
-0.3321954010738112	Passengers in absence of driver
-0.6968803361576585	Passengers in absence of driver
-0.48556969679275214	Passengers in absence of driver
-1.0963780357791546	Passengers in absence of driver
-0.7003437346902438	Passengers in presence of driver
-0.5833368310525572	Passengers in presence of driver
-0.7019025581524515	Passengers in presence of driver
-0.8073297676494842	Passengers in presence of driver
1.9351303574626713	Drivers
-0.464442411010337	Passengers in absence of driver
-0.46832996294383006	Passengers in absence of driver
0.09393907002942178	Passengers in absence of driver
0.6325552025586973	Passengers in absence of driver
-0.37410655083945615	Passengers in absence of driver
-0.3378004450715286	Passengers in absence of driver
-0.1906958208808382	Passengers in absence of driver
0.19695601534195156	Passengers in absence of driver
0.3267980522692514	Passengers in absence of driver
-0.3627231109678031	Passengers in absence of driver
0.2899555928330253	Passengers in absence of driver
-0.48854219831470047	Passengers in absence of driver
0.11540951480101161	Passengers in absence of driver
-0.35121817661880056	Passengers in absence of driver
-0.3294025097347423	Passengers in absence of driver
0.22722443824160016	Passengers in absence of driver
-0.23030746541665037	Passengers in absence of driver
-0.25085633012834585	Passengers in absence of driver
-0.020212399640191506	Passengers in absence of driver
-0.6101866183690129	Passengers in absence of driver
0.06486781222365519	Passengers in absence of driver
0.23979170844742617	Passengers in absence of driver
-0.5642602242909665	Passengers in absence of driver
-0.6045726845314893	Passengers in absence of driver
-0.3974549757850411	Passengers in absence of driver
-0.47049315729663677	Passengers in absence of driver
-0.4550026114345864	Passengers in absence of driver
-0.20316382120882995	Passengers in absence of driver
-0.4809808651766046	Passengers in absence of driver
-0.042567383472483775	Passengers in absence of driver
0.6002480430635269	Passengers in absence of driver
0.3276411054108589	Passengers in absence of driver
0.036882596514194906	Passengers in absence of driver
-0.03720236514952976	Passengers in absence of driver
-0.7783720160197944	Passengers in absence of driver
1.5832435612579954	Passengers in absence of driver
-0.3895378311027995	Passengers in absence of driver
-0.14646442292581296	Passengers in absence of driver
1.343137877936263	Passengers in absence of driver
0.1328113762213637	Passengers in absence of driver
-0.10533261578316544	Passengers in absence of driver
-0.2963397138560571	Passengers in absence of driver
-0.08051817433839815	Drivers
-0.0853809208960491	Drivers
-0.8051746125237129	Passengers in presence of driver
0.7018400737207364	Drivers
-0.3288323522232192	Passengers in absence of driver
-0.23753476679026184	Passengers in absence of driver
-0.21449984860151738	Passengers in absence of driver
-0.5759177675566396	Passengers in absence of driver
-0.34014439950039177	Passengers in absence of driver
-0.2867520216252271	Passengers in absence of driver
-0.05790087549796049	Passengers in absence of driver
-0.19718244065932278	Passengers in absence of driver
-0.2101408638166152	Passengers in absence of driver
-1.013329000453853	Passengers in absence of driver
0.7597087518670839	Drivers
-0.3460808632020188	Passengers in absence of driver
-0.36413955877690113	Passengers in absence of driver
0.8173038534081265	Passengers in absence of driver
-0.6239806864680746	Passengers in absence of driver
0.34722542250359745	Passengers in absence of driver
0.0553278578460385	Drivers
-0.14196616398394926	Passengers in absence of driver
0.44365647815980835	Passengers in absence of driver
1.023164392156968	Passengers in absence of driver
0.4792006538227836	Drivers
0.7597087518670839	Drivers
0.030745643768081827	Passengers in absence of driver
0.057068459433809816	Passengers in absence of driver
-1.0297826122948928	Passengers in absence of driver
0.2041716019845326	Passengers in absence of driver
-0.13598478343444212	Passengers in absence of driver
-0.3630520350406271	Passengers in absence of driver
-0.29884813032133223	Passengers in absence of driver
-0.4813313536601851	Passengers in absence of driver
-0.6075655972661944	Passengers in absence of driver
-0.42067534140704743	Passengers in absence of driver
0.6934205618842703	Drivers
0.7597087518670839	Drivers
-0.2199567286024673	Passengers in absence of driver
-0.5860477400156391	Passengers in absence of driver
-0.515231276120607	Passengers in absence of driver
1.6349557594098156	Passengers in absence of driver
-0.6803985677997112	Passengers in absence of driver
-0.706446556983942	Passengers in absence of driver
-0.07685029001989428	Drivers
-0.7063139378318503	Passengers in absence of driver
-0.2159622272496134	Passengers in absence of driver
-0.5020328272885513	Passengers in absence of driver
0.08832958111180124	Passengers in absence of driver
-0.19733208629605806	Passengers in absence of driver
0.3294724124109062	Passengers in absence of driver
0.16857816504105722	Passengers in absence of driver
-0.3052265903821765	Passengers in absence of driver
-0.13165543144889347	Passengers in absence of driver
-0.114140965390998	Passengers in absence of driver
-0.22886582972810182	Passengers in absence of driver
-0.21472209459666877	Passengers in absence of driver
-0.457747406828777	Passengers in absence of driver
1.3008980098309897	Drivers
-0.731354903295989	Passengers in absence of driver
1.4147703656803952	Passengers in absence of driver
-0.2790546700512774	Passengers in absence of driver
-0.44212717084037234	Passengers in absence of driver
-0.564486915206021	Passengers in absence of driver
-0.2431740268959469	Passengers in absence of driver
6.908352430042703	Passengers in absence of driver
0.9964015294208401	Passengers in absence of driver
-0.8010455524451371	Passengers in absence of driver
-0.548194802121458	Passengers in absence of driver
-0.20545295495888902	Passengers in absence of driver
-0.3239530379336308	Passengers in absence of driver
-0.2815084977796225	Passengers in absence of driver
0.10167174902072172	Passengers in absence of driver
-1.0858582401515182	Passengers in absence of driver
0.5489225529432699	Passengers in absence of driver
-0.38620265953556127	Passengers in absence of driver
-0.6335550439391955	Passengers in absence of driver
-0.17364362649285758	Passengers in absence of driver
-0.046936739737159665	Passengers in absence of driver
-0.052187671782602654	Passengers in absence of driver
-0.22393113596661499	Drivers
0.7597087518670839	Drivers
-0.5097729144796895	Passengers in absence of driver
1.9676016554144458	Passengers in absence of driver
-0.41098010915776356	Passengers in absence of driver
-0.4709646743352919	Passengers in presence of driver
-0.48756856779191887	Passengers in presence of driver
-0.23966065941221176	Passengers in presence of driver
-0.3144316810084763	Passengers in presence of driver
-0.37481003814195135	Passengers in presence of driver
-0.5308848023791019	Passengers in absence of driver
5.6217288781923385	Passengers in absence of driver
-0.19424138532348637	Passengers in absence of driver
2.1451599639189403	Passengers in absence of driver
-0.25898164371107985	Passengers in absence of driver
0.2890562373726461	Passengers in absence of driver
0.11514133796686228	Passengers in absence of driver
-0.22389048271664652	Passengers in absence of driver
-0.4723502192133791	Passengers in absence of driver
0.3188549129804355	Passengers in absence of driver
-0.3205703025567704	Drivers
-0.45020140652452934	Passengers in absence of driver
-0.3569243304775387	Passengers in absence of driver
-0.41359077433804814	Passengers in absence of driver
-0.24150125537244094	Passengers in absence of driver
5.37620928242872	Passengers in absence of driver
0.09472730249222532	Passengers in absence of driver
-0.00696061176929926	Passengers in absence of driver
-0.605990613980555	Passengers in absence of driver
-0.8732251251104307	Passengers in absence of driver
-0.631157750471496	Passengers in absence of driver
-0.6403750327104071	Passengers in absence of driver
-0.19448141099824984	Passengers in absence of driver
-0.20291342405429275	Passengers in absence of driver
-0.13719380164806555	Passengers in absence of driver
0.5178614526609148	Passengers in absence of driver
0.6812922676554246	Passengers in absence of driver
0.15177784944758144	Passengers in absence of driver
0.19097759807237974	Passengers in absence of driver
-0.3085069412706107	Passengers in absence of driver
-0.3173375154779584	Passengers in absence of driver
-0.457380643582706	Passengers in absence of driver
-0.12148545471076685	Passengers in absence of driver
-0.43859196715260945	Passengers in absence of driver
0.5903403165996789	Passengers in absence of driver
0.1036230688581507	Passengers in absence of driver
0.07865595376284602	Passengers in absence of driver
-0.07025182626850583	Passengers in absence of driver
1.4558625283170046	Passengers in absence of driver
0.02733490856249217	Passengers in absence of driver
-0.6330023922312523	Passengers in absence of driver
-0.18620793341874822	Passengers in absence of driver
0.12023817945566698	Passengers in absence of driver
-0.5956507516124664	Passengers in absence of driver
1.74667408935571	Drivers
2.0093955134688994	Drivers
0.4214407684844777	Passengers in absence of driver
-0.5922884075594894	Passengers in absence of driver
-0.025967089274644257	Passengers in absence of driver
-0.21855657883301371	Passengers in absence of driver
-0.050402295621553336	Passengers in absence of driver
-0.3277519628107515	Passengers in absence of driver
2.9208433162143472	Drivers
-0.6174422043334877	Passengers in absence of driver
0.2134494221879774	Drivers
-0.05610512785713743	Passengers in absence of driver
-0.04552621848793232	Passengers in absence of driver
-0.2565043416851259	Passengers in absence of driver
-0.2764910416357063	Passengers in absence of driver
0.27521475679461893	Passengers in absence of driver
-0.9048892528596298	Passengers in absence of driver
-0.4633751009097775	Passengers in absence of driver
0.12847470961821222	Drivers
-0.3179716573841236	Passengers in absence of driver
-0.1541956202771452	Passengers in absence of driver
-0.04985557047348096	Passengers in absence of driver
-0.3210949544359842	Passengers in absence of driver
-0.8581435118794588	Passengers in absence of driver
-0.5438121110970731	Passengers in absence of driver
0.14984282764979687	Passengers in absence of driver
-0.38714837064478463	Passengers in absence of driver
-0.8444407580152425	Passengers in absence of driver
-1.2397498435401624	Passengers in absence of driver
-0.5709701276599916	Passengers in absence of driver
0.42743844707362916	Passengers in absence of driver
0.4779727414511472	Passengers in absence of driver
0.029416612717076636	Passengers in absence of driver
-0.943619321614675	Passengers in absence of driver
-0.2923407675833002	Passengers in absence of driver
0.35456546690346336	Passengers in absence of driver
-0.09217713451017213	Passengers in absence of driver
-0.13072496154919308	Passengers in absence of driver
3.601557231465434	Passengers in absence of driver
-0.4253312894419111	Passengers in absence of driver
-0.2681811462703788	Passengers in absence of driver
-0.8316132666182562	Passengers in absence of driver
-1.0563899028344146	Passengers in absence of driver
-0.48922404976799405	Passengers in absence of driver
-0.5821213941012982	Passengers in absence of driver
-0.16270319697153957	Passengers in absence of driver
-0.6548610266743732	Passengers in absence of driver
-0.9261040426478366	Passengers in absence of driver
-0.8766254888362465	Passengers in absence of driver
-0.0027557175410354087	Passengers in absence of driver
-1.1586675098030739	Passengers in absence of driver
0.2544140132884185	Passengers in absence of driver
-1.1376756347410435	Passengers in absence of driver
-0.2066782712121569	Passengers in absence of driver
0.21193173192557785	Drivers
-0.20209099007060155	Passengers in absence of driver
1.6902535262834113	Passengers in absence of driver
-0.6213952247244802	Passengers in absence of driver
-0.608376054328513	Passengers in absence of driver
-0.31974221714549617	Passengers in absence of driver
-0.5054969015329772	Passengers in absence of driver
0.05306210496121451	Passengers in absence of driver
0.016563385997489206	Passengers in absence of driver
-0.6837707857236632	Passengers in absence of driver
-0.23019930569901	Passengers in absence of driver
-0.9119892715847322	Passengers in absence of driver
-0.7054960725696933	Passengers in absence of driver
-0.38074429789464365	Passengers in absence of driver
0.7597087518670839	Drivers
-0.029314113961623877	Passengers in absence of driver
2.236837918558847	Passengers in absence of driver
-0.8964587214435547	Passengers in absence of driver
-0.3661708871725846	Passengers in absence of driver
-0.1434626203513018	Passengers in absence of driver
2.019909883437015	Drivers
-0.7851075513128486	Passengers in absence of driver
0.017224197423072567	Passengers in absence of driver
-0.12484729579742322	Passengers in absence of driver
-0.24013370168227618	Passengers in absence of driver
-0.47937262562291777	Passengers in absence of driver
-0.2648474563431083	Passengers in absence of driver
0.16140850923747407	Passengers in absence of driver
-0.5298384381626057	Passengers in presence of driver
-0.6756360552933695	Passengers in absence of driver
-0.18711164613885586	Passengers in absence of driver
-0.00035101587349758745	Passengers in absence of driver
-0.49990222901503345	Passengers in absence of driver
0.5992242298458629	Passengers in absence of driver
-0.32112755051527303	Passengers in absence of driver
-0.46858036009836723	Passengers in absence of driver
-0.1038969066544876	Passengers in absence of driver
0.013149687511964192	Passengers in absence of driver
0.20620144874024843	Passengers in absence of driver
-0.4102067086518767	Passengers in absence of driver
-0.4367043578337904	Passengers in absence of driver
-0.16306619876362013	Passengers in absence of driver
-0.31454354682240165	Passengers in absence of driver
-0.362301406221202	Passengers in absence of driver
3.1019200832057736	Passengers in absence of driver
-0.13032640039788826	Passengers in absence of driver
1.486964743979582	Passengers in absence of driver
-0.4921248798037254	Passengers in absence of driver
-0.6192047901547822	Passengers in absence of driver
-0.0007668988954730014	Drivers
2.0093955134688994	Drivers
-0.3727898211307847	Passengers in absence of driver
-1.0867235178926409	Passengers in absence of driver
-1.0491343119127061	Passengers in absence of driver
0.22718739724240827	Passengers in absence of driver
3.74264047082749	Passengers in absence of driver
0.3362509152630229	Passengers in absence of driver
-0.14548556175224683	Passengers in absence of driver
-0.41858686430905095	Passengers in absence of driver
-0.36135407563767064	Passengers in absence of driver
-0.7739760391244224	Passengers in absence of driver
-0.16823564061084095	Passengers in absence of driver
1.9576776873291493	Passengers in absence of driver
-0.3938568116085744	Passengers in absence of driver
-0.6330355440298294	Passengers in absence of driver
-0.3242776652232407	Passengers in absence of driver
0.7597087518670839	Drivers
-0.8670686988814849	Passengers in absence of driver
-1.0241034862987914	Passengers in absence of driver
-0.2561576379326898	Passengers in absence of driver
0.0028893307358093495	Passengers in absence of driver
-0.1607429872943045	Passengers in absence of driver
0.40280766425098696	Passengers in absence of driver
-0.3305848584289476	Passengers in absence of driver
0.4853172307709161	Passengers in absence of driver
-0.5774127422840245	Passengers in absence of driver
-0.5779002018333899	Passengers in absence of driver
-0.9870698953067352	Passengers in absence of driver
1.1194375736203928	Drivers
2.5237757770590026	Drivers
0.08471916035082461	Passengers in absence of driver
-0.7546100538813234	Passengers in absence of driver
1.4204629782451503	Passengers in absence of driver
-0.08204948103859944	Passengers in absence of driver
-0.462528932044824	Passengers in absence of driver
-1.06023604654639	Passengers in absence of driver
-0.36668683280343384	Passengers in absence of driver
-0.35992365226777795	Passengers in absence of driver
-0.035262510006672784	Passengers in absence of driver
-2.7340449186097504	Passengers in absence of driver
1.0222141602736659	Passengers in absence of driver
-0.4148577641470778	Passengers in absence of driver
0.3933810086489516	Drivers
-0.2401398939301661	Passengers in absence of driver
-0.22393113596661499	Drivers
0.16235477759022915	Passengers in absence of driver
-0.8133514804453272	Passengers in absence of driver
-0.5397231627650594	Passengers in absence of driver
-0.6314617912056578	Passengers in absence of driver
-2.2588709733119754	Passengers in absence of driver
-1.3744833146100663	Passengers in absence of driver
0.0744433974190713	Passengers in absence of driver
-0.3899692597758643	Passengers in absence of driver
1.029208775362697	Drivers
-0.7152175119746423	Passengers in presence of driver
0.851276689851535	Drivers
-0.5013959440699755	Passengers in absence of driver
-0.4930503143605601	Passengers in absence of driver
-0.12730441370076487	Passengers in absence of driver
-0.282934452704834	Passengers in absence of driver
0.05317283867756327	Passengers in absence of driver
-0.14798266021009754	Passengers in absence of driver
-0.3485606878320631	Drivers
-0.17591580837350146	Passengers in absence of driver
-0.455496648115223	Passengers in absence of driver
-0.2287421549432345	Passengers in absence of driver
1.436003131774407	Drivers
-0.7268056612977161	Passengers in absence of driver
-0.5936242469283977	Passengers in absence of driver
-0.5720369274506825	Passengers in absence of driver
-0.591990445772089	Passengers in absence of driver
-1.4098426462779563	Passengers in absence of driver
-0.15716919511874	Passengers in absence of driver
-0.003085432759243965	Passengers in absence of driver
-0.34469581735644333	Passengers in absence of driver
-0.6653175610534104	Passengers in absence of driver
0.3012505722078639	Passengers in absence of driver
-0.2385124591191651	Passengers in absence of driver
-0.31202609580052254	Passengers in absence of driver
-0.6442349475394197	Passengers in absence of driver
0.03425017145253881	Passengers in absence of driver
-0.0795862594961395	Passengers in absence of driver
-0.51596375358643	Passengers in absence of driver
6.462089434910884	Passengers in absence of driver
-0.4250011111230805	Passengers in absence of driver
0.4387686359526055	Drivers
-0.4928607288766296	Passengers in absence of driver
-0.9110274694824908	Passengers in absence of driver
-0.506765828057938	Passengers in absence of driver
-0.522175912886865	Passengers in absence of driver
-0.642139073487107	Passengers in absence of driver
-0.14111126878587119	Passengers in absence of driver
0.09263521929362983	Drivers
-0.8407117493238877	Passengers in absence of driver
0.473238965143333	Passengers in absence of driver
-0.4827202295555894	Passengers in absence of driver
0.14810226450351016	Passengers in absence of driver
-0.10986395088365991	Passengers in absence of driver
-0.9325215691385458	Passengers in absence of driver
2.1914848732355945	Drivers
-0.6024250867033755	Passengers in absence of driver
0.4249626705660809	Passengers in absence of driver
-0.6065310105018916	Passengers in absence of driver
0.00724016413435106	Passengers in absence of driver
-0.12644015041968212	Passengers in absence of driver
0.34452756345616253	Drivers
-0.6073492728116932	Passengers in absence of driver
0.10562237160218538	Passengers in absence of driver
-0.8404454935849052	Passengers in absence of driver
-0.06370061628849477	Passengers in absence of driver
-0.35971150197308055	Passengers in absence of driver
0.4458365768962484	Drivers
3.2788918228046127	Drivers
-0.531433639169567	Passengers in absence of driver
-0.5092276257729168	Passengers in absence of driver
0.20384511039212638	Passengers in absence of driver
0.3988774546596528	Drivers
-0.40500772563220055	Passengers in absence of driver
-0.15475227900863514	Drivers
-0.5815654362588174	Passengers in absence of driver
0.04642101575532499	Passengers in absence of driver
-0.754040522888847	Passengers in absence of driver
-0.9601381269637208	Passengers in absence of driver
0.1966834882939756	Drivers
1.0616399432278365	Passengers in absence of driver
-1.5799102959412992	Passengers in absence of driver
0.4077030338390872	Passengers in absence of driver
-0.574907363652763	Passengers in absence of driver
-0.6529445002418631	Passengers in absence of driver
0.30759444338367475	Drivers
-0.13242992325803832	Passengers in presence of driver
3.3192223889100156	Drivers
-0.3425762473053301	Passengers in absence of driver
-0.7290922177634236	Passengers in absence of driver
-1.9120917324270847	Passengers in presence of driver
-0.14853803883759198	Drivers
-0.7227888714459928	Passengers in absence of driver
-0.10441496311314308	Passengers in absence of driver
-0.3857746640162764	Passengers in absence of driver
-0.8492404759362201	Passengers in absence of driver
-1.1907440734723302	Passengers in absence of driver
1.4612652943926796	Passengers in absence of driver
0.12847470961821222	Drivers
-0.6902544755589844	Passengers in absence of driver
-0.48971057699979353	Passengers in absence of driver
0.3988774546596528	Drivers
0.2854304250643539	Passengers in absence of driver
0.1595128179377725	Passengers in absence of driver
-0.18011417497812823	Passengers in absence of driver
0.1001479455137531	Drivers
3.8007394507883103	Passengers in absence of driver
-0.33054866750333245	Passengers in absence of driver
0.16900547575487093	Passengers in absence of driver
-0.41039548882102617	Passengers in absence of driver
0.9495491247710982	Passengers in absence of driver
-0.4831245965602475	Passengers in absence of driver
-0.48238990157995315	Passengers in absence of driver
-0.3485606878320631	Drivers
2.460439384954174	Passengers in absence of driver
-0.23476209753370877	Passengers in absence of driver
-0.973496476392252	Passengers in absence of driver
-0.2138161714579123	Passengers in absence of driver
-0.7567856622725828	Passengers in absence of driver
-1.8631836209791532	Passengers in absence of driver
0.2734674265673896	Passengers in absence of driver
-0.06775994843736947	Passengers in absence of driver
0.1454295576887836	Drivers
-0.3475278102165316	Passengers in absence of driver
-0.0007668988954730014	Drivers
-0.40593890880489925	Passengers in absence of driver
-0.8697863064898022	Passengers in absence of driver
-0.39213917285719896	Passengers in absence of driver
0.42458962776600895	Passengers in absence of driver
1.95442676024129	Passengers in absence of driver
1.4396490535541955	Passengers in absence of driver
0.12847470961821222	Drivers
-0.4223291149752686	Passengers in absence of driver
-0.11050324942271454	Passengers in absence of driver
-0.19803162000143212	Passengers in absence of driver
-0.08177325850724844	Passengers in absence of driver
-0.5137724830928775	Passengers in absence of driver
0.13377713621525045	Passengers in absence of driver
-0.30714948667744435	Passengers in absence of driver
-0.07686532517958407	Passengers in absence of driver
0.46360392457811556	Passengers in absence of driver
1.2375168090144377	Passengers in absence of driver
-0.7359821189449053	Passengers in absence of driver
-0.1634610887581217	Passengers in absence of driver
-0.5743421041427302	Passengers in absence of driver
0.0019207446646225513	Passengers in absence of driver
-0.19607670486975726	Passengers in absence of driver
0.2134494221879774	Drivers
-1.246744632135042	Passengers in absence of driver
-0.5101944046326452	Passengers in absence of driver
-0.3398291750257335	Passengers in absence of driver
-0.166546522909862	Passengers in absence of driver
0.35252971894294716	Passengers in absence of driver
-0.08051817433839815	Drivers
-0.3267940344354326	Passengers in absence of driver
-0.6640318448378952	Passengers in absence of driver
-0.14853803883759198	Drivers
0.07862577340138446	Passengers in absence of driver
-0.30443994298073845	Passengers in absence of driver
