has_driver	CADD_score_norm_sum
Drivers	0.17609125905568124
Passengers in absence of driver	0.20981135255846922
Drivers	0.18666762444418009
Passengers in absence of driver	0.04086352572732984
Passengers in absence of driver	0.04645434107480756
Passengers in absence of driver	0.10598144311941382
Passengers in absence of driver	0.575797892027011
Passengers in absence of driver	0.10527871019709292
Passengers in absence of driver	0.04179222896737509
Passengers in absence of driver	0.10028664562242912
Drivers	0.17325760222232423
Passengers in presence of driver	0.02545869020208521
Passengers in absence of driver	0.2261096852778047
Passengers in absence of driver	0.05038268712182498
Passengers in absence of driver	0.1404599891780302
Passengers in absence of driver	0.38507467026454
Passengers in absence of driver	0.23811932403392336
Drivers	0.11378572592904261
Passengers in absence of driver	0.028268450342257844
Passengers in absence of driver	0.07146521979285488
Passengers in absence of driver	0.12889703196018923
Passengers in absence of driver	0.0719168377950197
Passengers in absence of driver	0.3908817848808868
Drivers	0.2720027219491396
Passengers in absence of driver	0.3113391552729131
Passengers in absence of driver	0.16252300390642363
Passengers in absence of driver	0.06393934670182047
Passengers in absence of driver	0.033291252017489247
Drivers	0.22863269917853865
Drivers	0.36979477939216154
Drivers	0.2753352609806328
Drivers	0.059555622085981856
Passengers in absence of driver	0.3010299956639812
Passengers in absence of driver	0.0893925367516659
Passengers in absence of driver	0.6559528761893868
Passengers in absence of driver	0.06710671999965616
Passengers in absence of driver	0.3220714302636986
Passengers in absence of driver	0.7898303768002993
Passengers in absence of driver	0.275160494010347
Passengers in absence of driver	0.05943906743249413
Passengers in absence of driver	0.034505045673446554
Passengers in absence of driver	0.12810047765107693
Passengers in absence of driver	0.08368737156723521
Passengers in absence of driver	0.0901499152794442
Passengers in absence of driver	0.051076022436858035
Passengers in absence of driver	0.4920091343968872
Drivers	0.13640185962209983
Passengers in absence of driver	0.08342032983396148
Drivers	0.2701151541025203
Passengers in absence of driver	0.1425357674096328
Drivers	0.17197688044331758
Passengers in presence of driver	0.11171793655145126
Passengers in absence of driver	0.14707410909950328
Passengers in absence of driver	0.03762277768248492
Drivers	0.26369775935674494
Drivers	0.2586057979420422
Passengers in absence of driver	0.14128780250041148
Drivers	0.18503174891399857
Drivers	0.17028116390191791
Passengers in absence of driver	0.4169837828069202
Passengers in presence of driver	0.003624590127294334
Passengers in absence of driver	0.1462635901949736
Passengers in absence of driver	0.0705757865016802
Passengers in absence of driver	0.06514774297747586
Passengers in absence of driver	0.38434198690846855
Passengers in absence of driver	0.03725711729202343
Passengers in absence of driver	0.35020368334584273
Drivers	0.2048229620540609
Passengers in presence of driver	0.01900466450385873
Passengers in absence of driver	0.2051812235029652
Drivers	0.2753352609806328
Passengers in presence of driver	0.11470033750052061
Drivers	0.20058450701066122
Passengers in absence of driver	0.18196967539329928
Passengers in absence of driver	0.9568776336825928
Passengers in absence of driver	1.035962093237835
Passengers in absence of driver	1.1638982603074228
Drivers	0.05902800889822701
Passengers in presence of driver	0.08990222722647782
Passengers in absence of driver	0.34551577495871405
Passengers in absence of driver	1.4692727204348557
Drivers	0.10656577581611688
Passengers in absence of driver	0.10258875690563417
Drivers	0.18324169796390735
Passengers in absence of driver	0.06314105995818613
Passengers in presence of driver	0.0726879615617511
Drivers	0.16841969687663166
Passengers in absence of driver	0.13902024132916369
Drivers	0.23303682675595738
Passengers in absence of driver	0.3656150444751593
Drivers	0.15444366005801372
Passengers in absence of driver	0.14794382978268092
Passengers in absence of driver	0.1137570953083014
Passengers in absence of driver	0.23151572497291845
Drivers	0.18444774207811543
Passengers in presence of driver	0.3243549157686848
Drivers	0.15996183754831828
Passengers in presence of driver	0.19931254349779362
Passengers in absence of driver	0.2280849468433373
Passengers in absence of driver	0.06004412684896107
Passengers in absence of driver	0.09151741234849138
Passengers in absence of driver	0.2765729888937772
Passengers in absence of driver	0.877092356805678
Passengers in absence of driver	0.07478039233065643
Passengers in absence of driver	0.6249347470494532
Passengers in absence of driver	0.6885038956746585
Drivers	0.059555622085981856
Passengers in presence of driver	0.1290617075741829
Passengers in absence of driver	0.2010725314634488
Passengers in absence of driver	0.2385447158435458
Passengers in absence of driver	0.0202621773435535
Passengers in absence of driver	1.0083736846073763
Passengers in absence of driver	0.5085873081678115
Passengers in absence of driver	0.08427769015182182
Drivers	0.2879009406761016
Passengers in presence of driver	0.09290263827480043
Drivers	0.18452242353137488
Drivers	0.3010299956639812
Passengers in absence of driver	0.22431938636294088
Drivers	0.13726094004726708
Passengers in absence of driver	0.0
Passengers in absence of driver	0.05675204685091999
Passengers in absence of driver	0.06058256561890519
Passengers in absence of driver	0.5741483651936373
Passengers in absence of driver	0.06746672227658435
Drivers	0.059555622085981856
Drivers	0.18012485456823918
Passengers in presence of driver	0.00822193005884791
Passengers in absence of driver	0.12120180595191808
Drivers	0.17197688044331758
Passengers in absence of driver	0.05232560030612515
Passengers in absence of driver	0.04449540373163069
Passengers in absence of driver	0.24693956010865006
Drivers	0.2569853322493595
Passengers in absence of driver	0.058401634513294255
Passengers in absence of driver	0.0
Drivers	0.3010299956639812
Passengers in absence of driver	0.019358769961334635
Passengers in presence of driver	0.05323911902074084
Drivers	0.2305317222373093
Drivers	0.24529807484775193
Passengers in absence of driver	0.502884683705524
Passengers in absence of driver	0.03822478336933752
Passengers in absence of driver	0.058317314822587625
Passengers in absence of driver	0.11269780038953206
Passengers in absence of driver	0.31591848118216603
Passengers in absence of driver	0.138832209909315
Drivers	0.15254137697355966
Passengers in absence of driver	0.04391060424104809
Passengers in absence of driver	0.03891934002683321
Passengers in absence of driver	0.4674601433658087
Drivers	0.18310278931495577
Passengers in absence of driver	0.06405212170400232
Passengers in absence of driver	0.07284535562233964
Passengers in absence of driver	0.11333327478860761
Passengers in absence of driver	0.21869766583649325
Drivers	0.2701151541025203
Passengers in absence of driver	0.21723380616267177
Drivers	0.17595291030161356
Passengers in absence of driver	0.3232621684939083
Passengers in absence of driver	0.11474473688019932
Passengers in absence of driver	0.04616728869742389
Passengers in absence of driver	0.04865917310339505
Passengers in absence of driver	0.05571882115336808
Drivers	0.2766793664649178
Passengers in absence of driver	0.23609731076583235
Passengers in absence of driver	0.0
Drivers	0.23875135297031197
Passengers in absence of driver	0.04827479147197948
Passengers in absence of driver	0.06467569576355571
Passengers in absence of driver	0.4496913388711314
Drivers	0.2873569125418238
Passengers in absence of driver	0.0
Passengers in presence of driver	0.03838468436001847
Passengers in absence of driver	0.35703361928205507
Passengers in absence of driver	0.11015760908145454
Passengers in absence of driver	0.1535164699906775
Passengers in absence of driver	0.16748748867059995
Passengers in absence of driver	0.057742392352238596
Drivers	0.28113945430521065
Passengers in absence of driver	0.14867428218514595
Drivers	0.2753352609806328
Passengers in presence of driver	0.07448522512180328
Drivers	0.3990214055151484
Passengers in absence of driver	0.18330969840021585
Passengers in absence of driver	0.3287626591374195
Passengers in absence of driver	1.257991777719679
Passengers in absence of driver	0.014620253817458934
Passengers in absence of driver	0.0033083301668074376
Passengers in absence of driver	1.312855534560237
Passengers in absence of driver	1.4888020301470835
Passengers in absence of driver	0.3076613384366213
Passengers in absence of driver	0.23956636421498073
Passengers in absence of driver	0.16900953238757893
Passengers in absence of driver	0.029945780661343374
Drivers	0.15613380990668652
Passengers in absence of driver	0.17121695501796957
Drivers	0.27977693766356215
Passengers in absence of driver	0.008594543274340135
Passengers in absence of driver	0.20140210805129438
Passengers in absence of driver	0.383540577169089
Drivers	0.28888862033478696
Drivers	0.19883115012580496
Passengers in absence of driver	0.06032713896109015
Drivers	0.26247624882993775
Passengers in absence of driver	0.11523825335870425
Passengers in absence of driver	0.5503897200996176
Drivers	0.259780517919387
Passengers in absence of driver	0.05920675437933587
Passengers in absence of driver	0.18536625664935896
Drivers	0.3551542331880226
Drivers	0.18310278931495577
Passengers in absence of driver	0.04459782814170037
Passengers in absence of driver	0.006593205383429847
Drivers	0.2629562745946394
Passengers in absence of driver	0.47269209282530317
Passengers in absence of driver	0.3128861982462234
Passengers in absence of driver	0.3441011606186647
Passengers in absence of driver	0.055444099331620804
Drivers	0.2586057979420422
Passengers in absence of driver	0.16261095208592596
Drivers	0.127738027977019
Passengers in absence of driver	0.04647858694953248
Passengers in absence of driver	0.5209623305107671
Passengers in absence of driver	0.028997972271344076
Drivers	0.43322755142069413
Passengers in presence of driver	0.08125563722438606
Passengers in absence of driver	0.15020762632944606
Passengers in absence of driver	0.7236928723097178
Drivers	0.2023713639572452
Passengers in absence of driver	0.06987216139819438
Drivers	0.2842069892629706
Passengers in absence of driver	0.052965714474287925
Passengers in absence of driver	0.02961043417810503
Passengers in absence of driver	0.4969910306996621
Passengers in presence of driver	0.04112760463027794
Passengers in absence of driver	0.047097919822949856
Drivers	0.15061454288566675
Passengers in absence of driver	0.03538678988582747
Passengers in absence of driver	0.7582998968553024
Drivers	0.18594951217925024
Passengers in absence of driver	0.19129343777270427
Passengers in absence of driver	0.8136623566439403
Passengers in absence of driver	0.8409965891053329
Drivers	0.2463726248315356
Passengers in absence of driver	0.20591178866915058
Passengers in absence of driver	0.27940349815180465
Passengers in absence of driver	0.03433253007519145
Passengers in absence of driver	0.12303444500810554
Passengers in absence of driver	0.04439919645009577
Drivers	0.2753352609806328
Passengers in presence of driver	0.10902016259368932
Passengers in absence of driver	0.13054053545505584
Passengers in absence of driver	0.7889299337901429
Passengers in absence of driver	0.049173136888679234
Passengers in absence of driver	0.41481376181070717
Passengers in absence of driver	0.6650360031398377
Passengers in presence of driver	0.03637383523136565
Passengers in absence of driver	0.39787386293665766
Passengers in absence of driver	0.09307581292597769
Drivers	0.23807035671074095
Passengers in absence of driver	0.054890504698721816
Drivers	0.17379458811981507
Passengers in absence of driver	0.10984496450244292
Passengers in absence of driver	0.03654293378357305
Passengers in absence of driver	0.21122969254252566
Passengers in absence of driver	0.042494388320670866
Passengers in absence of driver	0.06329678025213914
Passengers in absence of driver	0.05850515272221237
Passengers in absence of driver	0.13854630394080883
Passengers in absence of driver	0.04063246567236218
Passengers in absence of driver	0.17403298203697362
Passengers in absence of driver	0.13050837039681382
Passengers in absence of driver	0.021663245513636614
Passengers in absence of driver	1.2766154085209336
Drivers	0.09280165521492177
Passengers in presence of driver	0.23156646314643192
Drivers	0.18855904347729371
Passengers in presence of driver	0.19836501351135655
Passengers in absence of driver	0.09952148274595965
Drivers	0.17028116390191791
Passengers in absence of driver	0.06893032574735339
Passengers in absence of driver	0.06197869931817574
Drivers	0.1649730197936335
Passengers in absence of driver	0.15140866035349745
Passengers in absence of driver	0.03985564724152154
Passengers in absence of driver	0.04853678262527208
Passengers in absence of driver	0.729912770156487
Passengers in absence of driver	0.052376739444229645
Passengers in absence of driver	0.1516988601433579
Drivers	0.14714377712362015
Passengers in presence of driver	0.029996118217224383
Passengers in absence of driver	0.056101646944773424
Passengers in absence of driver	0.032516143510487504
Passengers in absence of driver	0.12030599628796529
Passengers in absence of driver	1.2144367053469511
Passengers in absence of driver	1.2494517920151866
Drivers	0.28731851455229845
Passengers in absence of driver	0.27560127202563095
Passengers in absence of driver	0.14951156022460552
Drivers	0.26345533560191986
Passengers in presence of driver	0.03073238785826955
Drivers	0.2586057979420422
Passengers in absence of driver	0.251273725640978
Passengers in absence of driver	0.008351405466534614
Drivers	0.16628111508228313
Drivers	0.25172840457769097
Passengers in absence of driver	0.055693941200628996
Passengers in absence of driver	0.17438793072663566
Drivers	0.15373269149689428
Passengers in absence of driver	0.3076865086470091
Drivers	0.18587573771717275
Passengers in absence of driver	0.0880067179027595
Passengers in absence of driver	0.7027908706558377
Passengers in absence of driver	0.03974735625720049
Drivers	0.18612476130890876
Passengers in absence of driver	0.253274123703346
Drivers	0.2701151541025203
Passengers in absence of driver	0.206646500789291
Passengers in absence of driver	0.031026194263801935
Passengers in absence of driver	0.24126971283266857
Drivers	0.2586057979420422
Passengers in absence of driver	0.38886249467865724
Drivers	0.30012381837431035
Drivers	0.18587573771717275
Passengers in absence of driver	0.11547788348404196
Passengers in absence of driver	0.028108211567524022
Passengers in absence of driver	0.13612419766869194
Passengers in absence of driver	0.018956509934762666
Passengers in absence of driver	0.07670572957831531
Passengers in absence of driver	0.08254687038242278
Passengers in absence of driver	0.020981619452511573
Drivers	0.059555622085981856
Drivers	0.15928654279154653
Passengers in absence of driver	0.3058096725631401
Drivers	0.20020988440359153
Passengers in absence of driver	0.12792242023198813
Passengers in absence of driver	0.2212418804354173
Drivers	0.2766793664649178
Passengers in absence of driver	0.15897296109131695
Passengers in absence of driver	0.14987702786375595
Passengers in absence of driver	0.16704231708542397
Passengers in absence of driver	0.26225361522527946
Passengers in absence of driver	0.18110258864836726
Drivers	0.2822005767473144
Passengers in presence of driver	0.0558114033238476
Passengers in absence of driver	0.03568234529249427
Passengers in absence of driver	0.23797577972038159
Passengers in absence of driver	0.08283242734069186
Passengers in absence of driver	0.12820661750362436
Passengers in absence of driver	0.1238858929334537
Drivers	0.059555622085981856
Passengers in presence of driver	0.042017730662089706
Passengers in absence of driver	0.033584517884838974
Passengers in absence of driver	0.23466117207518056
Passengers in absence of driver	0.33635381803531755
Drivers	0.3010299956639812
Passengers in presence of driver	0.076359001058197
Passengers in absence of driver	0.11002390956168732
Passengers in absence of driver	0.08210198770973233
Passengers in absence of driver	1.1433413886382235
Passengers in absence of driver	0.6899005569787764
Drivers	0.2143578478576644
Drivers	0.4489824948528512
Drivers	0.17766131120357556
Passengers in absence of driver	0.10331793568561458
Passengers in absence of driver	0.20277686485361424
Passengers in absence of driver	0.9453148824050106
Passengers in absence of driver	0.8893302931232352
Passengers in absence of driver	0.06691707715686085
Passengers in absence of driver	0.1871629950964681
Passengers in absence of driver	0.13521239463605636
Drivers	0.11781166732099456
Passengers in presence of driver	0.042920113689048044
Passengers in absence of driver	0.038643378897528245
Passengers in absence of driver	0.060624689537234454
Passengers in absence of driver	0.5454937293984824
Passengers in absence of driver	0.10783619752641246
Passengers in absence of driver	0.05043766329467166
Passengers in absence of driver	0.9041330388994131
Passengers in absence of driver	0.04637257207500269
Passengers in absence of driver	0.053910959657706176
Passengers in absence of driver	0.8148066971777427
Passengers in absence of driver	0.1807764181811759
Drivers	0.19281505357415288
Passengers in absence of driver	0.05215723860579056
Passengers in absence of driver	0.08906207250175499
Passengers in absence of driver	0.5210412090339344
Passengers in absence of driver	0.26362781884996556
Passengers in absence of driver	0.018916150862821158
Passengers in absence of driver	0.9062718372073617
Passengers in absence of driver	0.5967334272392294
Passengers in absence of driver	0.06343337172604743
Drivers	0.2665064093128069
Passengers in presence of driver	0.0857464543157634
Passengers in absence of driver	0.06535716465129152
Drivers	0.27041353858822914
Drivers	0.18310278931495577
Passengers in absence of driver	0.05164238803645441
Passengers in absence of driver	0.05995588548842164
Passengers in absence of driver	0.41509619912520124
Drivers	0.28888862033478696
Passengers in absence of driver	0.06491907719603675
Drivers	0.059555622085981856
Passengers in absence of driver	0.030528284381782712
Passengers in absence of driver	0.02859548031595435
Drivers	0.2762619046557058
Passengers in absence of driver	0.07471840942627127
Passengers in absence of driver	0.017592268959948056
Drivers	0.0
Passengers in absence of driver	0.06341419630420542
Passengers in absence of driver	0.04731573914161068
Passengers in absence of driver	0.1915869658279213
Drivers	0.41641803509766145
Passengers in presence of driver	0.785077921668962
Drivers	0.2798492677672185
Passengers in presence of driver	0.7176752316978923
Passengers in absence of driver	0.8852422237323369
Drivers	0.23926152871585887
Passengers in presence of driver	0.4944058937594849
Drivers	0.5564398111039478
Passengers in presence of driver	0.9297853641952044
Passengers in absence of driver	2.145881074645677
Passengers in absence of driver	0.4697346676674403
Passengers in absence of driver	0.02458326135719466
Drivers	0.36692748170040146
Passengers in presence of driver	0.14828840155665873
Passengers in absence of driver	0.21478679716726518
Passengers in absence of driver	0.41145598160277225
Passengers in absence of driver	0.026815885498723803
Passengers in absence of driver	0.14892369650736134
Passengers in absence of driver	0.12136297404107538
Drivers	0.3010299956639812
Passengers in absence of driver	0.027598983496141292
Passengers in absence of driver	0.28749319897648606
Passengers in presence of driver	0.3062552958888984
Passengers in absence of driver	0.1649503837698779
Passengers in absence of driver	0.3753302778750358
Passengers in absence of driver	0.05713389189026005
Passengers in presence of driver	0.21124730734754568
Drivers	0.059555622085981856
Passengers in presence of driver	0.13887827133262143
Passengers in absence of driver	0.04332150909937124
Passengers in absence of driver	0.072827132361292
Passengers in absence of driver	0.06701336303663687
Passengers in absence of driver	0.09203003941624276
Passengers in absence of driver	0.5006555082598768
Passengers in absence of driver	0.06860485783564683
Drivers	0.1865928945148742
Passengers in absence of driver	0.025325252313895617
Passengers in absence of driver	0.14154889104646223
Drivers	0.2586057979420422
Passengers in absence of driver	0.1841457146747716
Drivers	0.15928654279154653
Passengers in absence of driver	0.05373271101541034
Passengers in absence of driver	0.11636931848441326
Passengers in absence of driver	0.5090252389559948
Passengers in absence of driver	0.6433001583725858
Drivers	0.2915738245729045
Drivers	0.2009814226448471
Drivers	0.16678147125615506
Passengers in absence of driver	0.06663201803620739
Passengers in absence of driver	0.19422387063978672
Passengers in absence of driver	0.046730513175723354
Passengers in absence of driver	0.23857268353657146
Drivers	0.1751144371885407
Passengers in absence of driver	0.04548467301990684
Drivers	0.3010299956639812
Drivers	0.2766793664649178
Passengers in absence of driver	0.16987142297671218
Drivers	0.18666762444418009
Passengers in absence of driver	0.0255707972022613
Passengers in absence of driver	0.32918099706596193
Drivers	0.26044659705074935
Drivers	0.2616364392037783
Passengers in absence of driver	0.13566208620169792
Drivers	0.17379458811981507
Passengers in absence of driver	0.3287852160168842
Passengers in absence of driver	0.9741992204889974
Passengers in absence of driver	0.7621917740740107
Passengers in absence of driver	0.09220076225756171
Drivers	0.32236714413344597
Passengers in absence of driver	0.4590957515422399
Passengers in absence of driver	0.1122938972350033
Passengers in absence of driver	0.6542801131956354
Drivers	0.20017071158126068
Drivers	0.2739944529280069
Passengers in absence of driver	0.4373204842142377
Passengers in absence of driver	0.0429364855493253
Passengers in absence of driver	0.06795176920498074
Passengers in absence of driver	0.9264858571534613
Passengers in absence of driver	0.03671569597395763
Passengers in absence of driver	0.27871713278255894
Passengers in absence of driver	0.041347729546747834
Passengers in absence of driver	0.11784278676787398
Drivers	0.12482069316501637
Passengers in absence of driver	0.09455612855369268
Passengers in absence of driver	1.2017501220823052
Passengers in absence of driver	1.1859858915189532
Passengers in absence of driver	0.09926656446705431
Passengers in absence of driver	0.05718092093543344
Passengers in absence of driver	0.5601772976035048
Passengers in absence of driver	0.037537885723047774
Passengers in absence of driver	0.04133812432174772
Drivers	0.241700413868176
Passengers in absence of driver	0.17840875316215113
Passengers in absence of driver	0.10625078895305055
Passengers in absence of driver	0.03527093797580627
Passengers in absence of driver	0.21369119635588177
Passengers in absence of driver	0.030621336990421303
Drivers	0.2586057979420422
Passengers in absence of driver	0.7412295590750295
Passengers in absence of driver	0.05036692790663845
Drivers	0.14692550872559063
Passengers in absence of driver	0.18142537532684683
Passengers in absence of driver	0.05042159362569307
Drivers	0.2586057979420422
Passengers in absence of driver	0.378900489849133
Drivers	0.30012381837431035
Drivers	0.1660609427923284
Passengers in absence of driver	0.46601792520363594
Passengers in absence of driver	0.02816081164549792
Passengers in absence of driver	1.2074427904595124
Passengers in absence of driver	0.7310683806337218
Passengers in absence of driver	0.13585652766429934
Drivers	0.15928654279154653
Passengers in absence of driver	0.02503231561052365
Drivers	0.20754949212470897
Drivers	0.059555622085981856
Passengers in absence of driver	0.0041082002695983985
Drivers	0.040527220281407844
Passengers in absence of driver	0.03895962990536934
Drivers	0.2285711926933717
Passengers in absence of driver	0.099962942961118
Passengers in absence of driver	0.5783262840861165
Drivers	0.3010299956639812
Passengers in presence of driver	0.03621215071078181
Passengers in absence of driver	0.033562288279083155
Passengers in absence of driver	0.06710916382602465
Passengers in absence of driver	0.03526352838646481
Passengers in absence of driver	0.42416709646385065
Passengers in absence of driver	0.1609547394484336
Drivers	0.25172840457769097
Passengers in absence of driver	0.04635291791098462
Passengers in absence of driver	0.0667422884881438
Passengers in absence of driver	0.059544245686623976
Passengers in absence of driver	0.2121548263814094
Passengers in absence of driver	0.03301108902174959
Passengers in absence of driver	0.031359620818168295
Passengers in absence of driver	0.08581455372565676
Passengers in absence of driver	0.07554287050032622
Drivers	0.29764269896529844
Passengers in presence of driver	0.051853818375690315
Passengers in absence of driver	0.6099061556283152
Passengers in absence of driver	0.48444981543497667
Drivers	0.2463726248315356
Passengers in absence of driver	0.2255507828204885
Passengers in presence of driver	0.2694195396150575
Passengers in absence of driver	0.02664426532865969
Passengers in absence of driver	0.6738352346687649
Passengers in absence of driver	1.5511142466237535
Passengers in absence of driver	1.398381489316415
Passengers in absence of driver	1.7931681074357324
Drivers	0.11579482186502899
Passengers in presence of driver	0.050909767065451625
Passengers in absence of driver	0.022150953972066307
Passengers in absence of driver	0.522234978271225
Passengers in absence of driver	0.049854429377188654
Passengers in absence of driver	0.04508057561009415
Passengers in absence of driver	0.26350679139807676
Passengers in absence of driver	0.36478367277434876
Drivers	0.2701151541025203
Passengers in absence of driver	0.2820021390744837
Drivers	0.24207511851242655
Passengers in absence of driver	0.03402230690681915
Drivers	0.2811733909036733
Passengers in absence of driver	0.045868982300234035
Passengers in absence of driver	0.0881839670347961
Passengers in absence of driver	0.014802984420136979
Drivers	0.0669415407620103
Passengers in absence of driver	0.07723209750890714
Passengers in absence of driver	0.11717397067949861
Passengers in absence of driver	0.08762287596600549
Passengers in absence of driver	0.040853266475575876
Drivers	0.2586057979420422
Drivers	0.17777342356529557
Passengers in absence of driver	0.08857306679563495
Passengers in absence of driver	0.004417605468140796
Passengers in absence of driver	0.1608894885561963
Passengers in absence of driver	0.6508730091145792
Passengers in absence of driver	0.04463691071630657
Passengers in absence of driver	0.6119596832996903
Drivers	0.6173819548016783
Passengers in presence of driver	0.25486760435354316
Passengers in absence of driver	0.08776685159112987
Drivers	0.05902800889822701
Drivers	0.2915738245729045
Passengers in absence of driver	0.09997669246110984
Passengers in absence of driver	0.9097287533519562
Passengers in absence of driver	0.0475006890668887
Passengers in absence of driver	0.1220429011789564
Passengers in absence of driver	0.4677974111374677
Passengers in absence of driver	0.27215794181731073
Passengers in presence of driver	0.013165178044832571
Passengers in absence of driver	0.559302905022142
Passengers in absence of driver	0.6658765186950674
Passengers in absence of driver	1.6252249662186482
Passengers in absence of driver	0.01578492600143514
Passengers in absence of driver	1.5870036332098563
Passengers in absence of driver	1.65639275660831
Passengers in absence of driver	0.37996942659917776
Drivers	0.16678147125615506
Passengers in absence of driver	0.3651234134022727
Passengers in absence of driver	0.06057061876778535
Passengers in absence of driver	0.19223906285485923
Passengers in absence of driver	0.0594104908526083
Passengers in absence of driver	0.06392248551127988
Passengers in absence of driver	0.3643589686569428
Passengers in absence of driver	0.0310936575503834
Drivers	0.14454613577849718
Drivers	0.43042302198334337
Passengers in presence of driver	0.6946763881274288
Passengers in absence of driver	0.06619557900487129
Drivers	0.2585404256531695
Passengers in absence of driver	0.06602826244491566
Passengers in absence of driver	0.08770917049530541
Passengers in absence of driver	0.6192147162568388
Passengers in absence of driver	0.7596833781932202
Drivers	0.22264353332105102
Passengers in absence of driver	0.26098156841897113
Passengers in absence of driver	0.3790050906332902
Drivers	0.2305317222373093
Drivers	0.13824431628738432
Drivers	0.26526418445350036
Passengers in absence of driver	1.2860846304704743
Passengers in absence of driver	0.07179790538071334
Passengers in absence of driver	1.202426839716347
Passengers in absence of driver	0.046743607621317906
Passengers in absence of driver	0.3366635859957157
Passengers in absence of driver	0.6100153952944435
Drivers	0.18318475535818365
Passengers in absence of driver	0.12546275062764373
Passengers in absence of driver	0.07106820515927799
Passengers in absence of driver	0.5219363925558667
Passengers in absence of driver	0.038460273227575704
Drivers	0.2536568399167062
Drivers	0.19281164788297708
Passengers in absence of driver	0.05688537092131418
Passengers in absence of driver	0.1703416048215092
Passengers in absence of driver	0.17832126756189734
Drivers	0.15318651829238117
Passengers in absence of driver	0.07844614508732796
Passengers in absence of driver	0.27814269824015025
Drivers	0.09551925701476509
Drivers	0.1308377200096233
Passengers in absence of driver	0.05069400864757786
Passengers in absence of driver	0.37809355717479676
Drivers	0.28872513193946414
Passengers in absence of driver	0.03458121170297905
Passengers in absence of driver	0.38494115936014256
Passengers in absence of driver	0.2133510828283068
Passengers in absence of driver	0.9751206967100325
Passengers in absence of driver	0.9351752097076422
Passengers in absence of driver	0.06738342822959117
Passengers in absence of driver	0.1858533079411328
Passengers in absence of driver	0.025499650537711072
Passengers in absence of driver	0.14047840283852794
Passengers in absence of driver	1.1508349244056928
Drivers	0.27894510163164865
Passengers in presence of driver	0.2038385194684471
Passengers in absence of driver	0.3878982899131087
Passengers in absence of driver	0.19496920575289037
Passengers in absence of driver	0.44356486855624727
Passengers in absence of driver	0.04242778039541833
Passengers in absence of driver	0.6856064486239152
Passengers in absence of driver	0.21095998519300874
Drivers	0.28652440260407047
Drivers	0.17542975070205213
Passengers in absence of driver	0.7792804456559241
Passengers in absence of driver	0.47922365837075687
Passengers in absence of driver	0.26969180733797793
Passengers in absence of driver	0.06322486155444217
Passengers in absence of driver	0.34627850438237345
Passengers in absence of driver	0.4821732662284298
Passengers in absence of driver	0.07778026373267714
Drivers	0.24807631939842706
Drivers	0.2856079904430608
Passengers in presence of driver	0.19496753326511457
Drivers	0.059555622085981856
Passengers in absence of driver	0.02873463894835121
Passengers in absence of driver	0.04953203404886976
Passengers in absence of driver	0.045435682076435314
Passengers in absence of driver	0.6684107038434938
Passengers in absence of driver	0.8277400017092004
Passengers in absence of driver	0.06276225866093088
Passengers in absence of driver	0.1029418440002038
Passengers in absence of driver	0.0354597331935605
Passengers in absence of driver	0.04621277837876736
Passengers in absence of driver	0.09756942363959328
Passengers in absence of driver	0.014779444915614368
Passengers in absence of driver	0.058468927376985315
Passengers in absence of driver	0.26898803985793807
Drivers	0.1713922825603324
Passengers in absence of driver	0.25227097210447996
Passengers in absence of driver	0.02400531255197924
Drivers	0.2766793664649178
Passengers in absence of driver	0.27669886215741973
Passengers in absence of driver	0.03310276307169057
Passengers in absence of driver	0.06462230177159739
Passengers in absence of driver	0.1849698267490825
Drivers	0.2811152731846943
Passengers in absence of driver	0.04678575859800395
Passengers in absence of driver	0.16598879405893033
Passengers in absence of driver	0.3010299956639812
Passengers in absence of driver	0.0017589137764145984
Passengers in absence of driver	0.05582404306505204
Passengers in absence of driver	0.08323764134506194
Drivers	0.2766793664649178
Passengers in absence of driver	0.40204219075010733
Drivers	0.28384295478230415
Passengers in absence of driver	0.10333121812161522
Passengers in absence of driver	0.09500252716510635
Passengers in absence of driver	0.4054727084931778
Passengers in absence of driver	0.05216003422014104
Passengers in absence of driver	0.0
Passengers in absence of driver	0.028416535630078347
Drivers	0.04947251549296144
Passengers in absence of driver	0.3066585394652161
Passengers in absence of driver	0.11079915127805341
Drivers	0.2854436379876128
Passengers in absence of driver	0.49187425260692014
Drivers	0.2569853322493595
Passengers in absence of driver	0.1335215462827438
Passengers in absence of driver	0.19290018381902208
Passengers in absence of driver	0.13693099756684046
Passengers in absence of driver	0.45016513490128673
Drivers	0.14714377712362015
Passengers in absence of driver	0.19647315407029256
Passengers in absence of driver	0.7666623653631857
Passengers in absence of driver	0.7290909089534862
Passengers in absence of driver	0.06173036520941819
Drivers	0.15373269149689428
Passengers in absence of driver	0.2568877476160068
Passengers in absence of driver	0.26619528359355776
Passengers in absence of driver	0.03468809794713594
Drivers	0.2586057979420422
Passengers in absence of driver	0.26732776153874804
Drivers	0.17197688044331758
Passengers in absence of driver	0.1074177140945942
Passengers in absence of driver	0.10072773565273822
Passengers in absence of driver	0.18064775943000846
Passengers in absence of driver	0.38061550458582755
Passengers in absence of driver	0.44122933515122414
Drivers	0.05931776155899027
Passengers in presence of driver	0.05635108442747718
Passengers in absence of driver	0.27716360460858425
Passengers in absence of driver	0.06106774479790294
Passengers in absence of driver	0.3116103586175355
