driver_status	adj_splicing_density
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in absence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
Passengers in absence of driver	0.0
Drivers	0.0
Passengers in presence of driver	0.0
