cancer_gene_type	mutation_count_bin	gene_exp
TSG	0	0.11883914159244317
TSG	0	0.16410935554766892
OG	0	0.08102973191164209
TSG	0	0.015438628875247789
OG	0	0.012028984905177183
OG	0	0.43595959464439876
TSG	0	0.13275551151198225
OG	0	0.11541343122578276
OG	0	0.026114276914238652
OG	0	0.09303399946721122
TSG	0	0.19657850817123304
TSG	0	0.1060150229259934
TSG	0	0.13558712239109885
TSG	0	0.22244812486113164
OG	0	0.14247478729006222
TSG	0	0.004629309426985199
OG	0	0.018387222166653627
OG	0	0.057221463506769536
TSG	0	0.5780746267415838
OG	0	0.020065177979393018
TSG	0	0.018786024845708037
TSG	0	0.07772849506094887
TSG	0	0.07220322005158572
TSG	0	0.046094707652980196
OG	0	0.21363543279787528
TSG	0	0.0035563170866042535
OG	0	0.14947765367248986
TSG	0	0.008815291041253441
OG	0	0.05529223366815739
OG	0	0.020908790260243015
OG	0	0.08954634468409199
TSG	0	0.11078223859417537
TSG	0	0.09382619554606456
TSG	0	0.10845273255526101
TSG	0	0.186340735174441
OG	0	0.15261731747823137
TSG	0	0.08511881609429038
OG	0	0.0039074883987996875
OG	0	0.0367464189010912
TSG	0	0.15175755463722418
OG	0	0.061401387159141646
OG	0	0.006063004697658446
OG	0	0.03994986659986415
TSG	0	0.0300556220090073
TSG	0	0.02093146936233241
TSG	0	0.06534707912439514
TSG	0	0.03762823803068764
OG	0	0.04318618130717715
TSG	0	0.015554636532483858
OG	0	0.00844974125812221
OG	0	0.01751710426329682
TSG	0	0.24760575208030142
OG	0	0.06807622685601226
TSG	0	0.38451391960642595
OG	0	0.02376430419163955
TSG	0	0.03675937554508458
OG	0	0.14561076107175125
OG	0	0.032970886229775336
TSG	0	0.16405940875145764
TSG	0	0.15274707941223792
OG	0	0.23865522299388728
TSG	0	0.05325566030883875
OG	0	0.022261355342415665
OG	0	0.0646420880656125
TSG	0	0.02256793632338038
OG	0	0.0335128001628525
OG	0	0.17440001418696047
TSG	0	0.17601503967765483
OG	0	0.05651715803726366
OG	0	0.019219701165319795
OG	0	0.04970455930787646
TSG	0	0.14574135580932585
TSG	0	0.027173271826271862
TSG	0	0.11345333851297223
TSG	0	0.10151441944925862
TSG	0	0.06330261450963871
OG	0	0.14381119524700386
TSG	0	0.002439279631024855
OG	0	0.01875994804718673
OG	0	0.12077401969586983
TSG	0	0.1713673185402128
OG	0	0.0876703780196646
OG	0	0.0715670233387813
TSG	0	0.11149832170412685
TSG	0	0.1082163033397624
TSG	0	0.16304721700362038
TSG	0	0.11216374647587585
OG	0	0.08214620013815303
TSG	0	0.0214668877911383
OG	0	0.014983566738861582
OG	0	0.13993889779520932
TSG	0	0.22792794759203736
OG	0	0.08534565200427766
OG	0	0.016120192307018867
OG	0	0.024668916033999976
TSG	0	0.07789798921144515
TSG	0	0.062112120388124054
TSG	0	0.26667625634239384
TSG	0	0.06937974943386464
OG	0	0.08723899616530906
TSG	0	0.0030223017394456595
OG	0	0.011097467260865008
OG	0	0.15006572368419432
OG	0	0.04557638327872568
OG	0	0.034131646140730235
OG	0	0.0928443898746718
TSG	0	0.06453088837578967
TSG	0	0.047525834657765754
TSG	0	0.16160283757589883
OG	0	0.10698581055451278
TSG	0	0.1033167856059326
OG	0	0.02324465689691437
OG	0	0.13461943142993857
TSG	0	0.026435321648758094
OG	0	0.02226820134446888
OG	0	0.07155716015328914
TSG	0	0.13013328539390667
TSG	0	0.11137672355857456
TSG	0	0.09235260201576014
TSG	0	0.14479026797926267
TSG	0	0.1501576606353766
OG	0	0.100506973679183
TSG	0	0.0005712174592940504
OG	0	0.015185108396482584
OG	0	0.38529844925636586
OG	0	0.010640390718368465
OG	0	0.04282315422067022
TSG	0	0.01655270445463662
TSG	0	0.1257692753576526
OG	0	0.25241545220549205
TSG	0	0.005488779057566649
OG	0	0.0196360384859492
OG	0	0.1509028075766001
TSG	0	0.3055287157463574
OG	0	0.01383302560833854
TSG	0	0.046143496146364905
TSG	0	0.22723275396614562
TSG	0	0.1611513823182573
OG	0	0.12080431523497735
TSG	0	0.0024878127071309517
OG	0	0.008911036003655162
OG	0	0.1671526610996227
TSG	0	0.04338048035163503
OG	0	0.15044619619113192
OG	0	0.026609036893410216
TSG	0	0.05276964055139454
TSG	0	0.06734716455455479
OG	0	0.006442052860812075
OG	0	0.08591606892738618
TSG	0	0.22279742158953733
OG	0	0.22266324415067326
OG	0	0.23052906135502105
TSG	0	0.19524279864454538
TSG	0	0.1971492475642792
TSG	0	0.23809364289839988
TSG	0	0.31230753961810637
OG	0	0.12717733745292692
TSG	0	0.00209183343247491
OG	0	0.015911046449699637
OG	0	0.25879512504127217
OG	0	0.03271063308631893
TSG	0	0.054183299866735486
TSG	0	0.12189404278616635
TSG	0	0.17187672027295814
OG	0	0.15775275254274615
TSG	0	0.3152483367884488
OG	0	0.012288045897698541
OG	0	0.14634479989344815
TSG	0	0.2206193567434832
TSG	0	0.08601544962602531
TSG	0	0.19280745014691666
TSG	0	0.2037272290404022
OG	0	0.1529973489811223
TSG	0	0.11536589489573462
OG	0	0.020037362735017137
OG	0	0.1084722151536075
TSG	0	0.12647238470737995
OG	0	0.24815208923597143
OG	0	0.07511350836125179
OG	0	0.3076582735751348
TSG	0	0.18999680610946068
TSG	0	0.4447621997962758
TSG	0	0.46500140472767976
TSG	0	0.19883578883995195
OG	0	0.11316254133840495
TSG	0	0.023829009661594482
OG	0	0.02291298499186901
OG	0	0.007153348536382254
OG	0	0.0773613808227396
OG	0	0.02123526440285114
OG	0	0.04634302739297569
TSG	0	0.0681919641384455
TSG	0	0.05781391102227266
TSG	0	0.1775442108805514
TSG	0	0.06779777039636932
TSG	0	0.1116440592003542
TSG	0	0.14199272218260475
OG	0	0.02090442198424692
OG	0	0.0773104951496933
OG	0	0.11923271778476244
OG	0	0.04007116635805132
TSG	0	0.10842930055460462
TSG	0	0.0491939570967397
OG	0	0.33388563116759956
TSG	0	0.046580496671075125
OG	0	0.009778502324843147
OG	0	0.1042008169873397
TSG	0	0.07843088003875075
TSG	0	0.16315894662551675
OG	0	0.2624107370380949
TSG	0	0.0008882241891083993
OG	0	0.002206810195899145
OG	0	0.25359788449921605
TSG	0	0.3990909748988463
OG	0	0.06526944969691444
OG	0	0.01637284381559988
OG	0	0.13662690454628765
TSG	0	0.10278106209147667
TSG	0	0.08772796149153145
TSG	0	0.21596002977346923
TSG	0	0.24123417077955756
TSG	0	0.1585847848480385
OG	0	0.5268607867105031
TSG	0	0.03806800656361253
OG	0	0.01609097539883934
OG	0	0.03711531266041348
TSG	0	0.0870404345918349
OG	0	0.08715055252681235
OG	0	0.037027226436313294
TSG	0	0.19353996911035506
TSG	0	0.07360651194087951
TSG	0	0.07396893176955424
TSG	0	0.2997672877745082
TSG	0	0.17528219845278373
OG	0	0.17881746388371678
TSG	0	0.008373059418088068
OG	0	0.014448645556935341
OG	0	0.09887802238133282
OG	0	0.07264400604630744
OG	0	0.13544690333068313
TSG	0	0.07492548801348613
TSG	0	0.4642579231141332
TSG	0	0.12922619644949543
OG	0	0.19283157868260606
TSG	0	0.11579461525816442
OG	0	0.04570518420710254
OG	0	0.03406069698429871
TSG	0	0.03596893030603322
TSG	0	0.062327729009006336
TSG	0	0.10204806810759197
TSG	0	0.046759586059813264
OG	0	0.2514657245029773
TSG	0	0.2058092226377223
OG	0	0.026706237820264062
OG	0	0.18223877311971948
OG	0	0.03616007981602546
TSG	0	0.023174811120707847
TSG	0	0.040811175886941435
TSG	0	0.1773302618387208
OG	0	0.007439480541267957
OG	0	0.025259969349812474
TSG	0	0.1952334941806322
OG	0	0.12740483757720925
TSG	0	0.16645179615851788
TSG	0	0.18399272180818863
TSG	0	0.30264723563545204
OG	0	0.059932492913263545
OG	0	0.013963559820294588
OG	0	0.05046622255273158
TSG	0	0.06498658405784512
OG	0	0.023449721630768576
OG	0	0.005238940406304565
TSG	0	0.021995749189741804
TSG	0	0.02599239266978184
TSG	0	0.09464636041273378
OG	0	0.05617402848463879
TSG	0	0.011602543534588405
OG	0	0.0062361069289873705
TSG	0	0.10051330331458529
OG	0	0.08655109817718894
OG	0	0.008991082429774509
TSG	0	0.04798708408877461
TSG	0	0.05618088610181236
TSG	0	0.1097566346055437
TSG	0	0.16970371032736528
TSG	0	0.007546586577811086
OG	0	0.004945024003402008
OG	0	0.7410039484843348
TSG	0	0.20396192187553744
OG	0	0.09808305800503594
OG	0	0.007903531155903618
TSG	0	0.039649853656605935
OG	0	0.14921183003054428
TSG	0	0.0014982577282826428
OG	0	0.007866242331729358
OG	0	0.04160124693604595
TSG	0	0.04721291580507574
TSG	0	0.2674685797390266
OG	0	0.3133819200671635
TSG	0	0.0007412792622797231
OG	0	0.022953569163725148
OG	0	0.1071545789619248
OG	0	0.10716458122209338
OG	0	0.02170232319902879
OG	0	0.11464415201162732
TSG	0	0.07808494257904659
TSG	0	0.21407626098674773
TSG	0	0.11679826313433496
TSG	0	0.14512108629161435
OG	0	0.18235693723108096
TSG	0	0.05780052763697077
OG	0	0.024789835884577605
OG	0	0.07791501222999561
TSG	0	0.1678935907090888
OG	0	0.11265092357906108
TSG	0	0.2854926869280447
OG	0	0.1600910870224956
TSG	0	0.16270052666711549
OG	0	0.06283265694110848
OG	0	0.010665046651774472
OG	0	0.059452722502591406
TSG	0	0.1252319399927347
OG	0	0.21722533390745236
TSG	0	0.013230908690682452
OG	0	0.014713234652809874
OG	0	0.06540906732535881
TSG	0	0.030384059013053636
OG	0	0.03871837087495197
OG	0	0.0057689572202712
OG	0	0.05121658705670601
TSG	0	0.023650381473471347
TSG	0	0.05085604725564206
TSG	0	0.026000523566361927
TSG	0	0.07484124715305354
OG	0	0.02283152684107072
TSG	0	0.0014390451024542056
OG	0	0.002705294350032619
OG	0	0.0007280771385042083
TSG	0	0.06889842701152238
OG	0	0.11742594005842545
OG	0	0.08640591891397523
TSG	0	0.05949599099242482
TSG	0	0.0824681410173048
TSG	0	0.2917656612680667
TSG	0	0.33554349534279837
TSG	0	0.11107827713497803
OG	0	0.2029303506306909
TSG	0	0.0006820912489386418
OG	0	0.035595572711158464
OG	0	0.2647695086935019
TSG	0	0.20314858859657092
OG	0	0.047075063134540324
OG	0	0.02290004061508313
TSG	0	0.0823401175230113
TSG	0	0.1399174976128404
TSG	0	0.0017707372911271236
TSG	0	0.2656229353766312
TSG	0	0.18179384937468282
TSG	0	0.24645416131549577
OG	0	0.24607554271581566
TSG	0	0.00553083626124709
OG	0	0.009208457333851646
OG	0	0.0843814015233737
TSG	0	0.8923132927983677
OG	0	0.08607208882163896
OG	0	0.01859023900991671
OG	0	0.08432609123167498
TSG	0	0.057482675461495714
TSG	0	0.04735675569810116
TSG	0	0.11239121011679866
TSG	0	0.17649281732733357
OG	0	0.18545565987680687
TSG	0	0.04312208836927524
OG	0	0.012304901495197607
OG	0	0.07354278040249557
TSG	0	0.009265941559572013
OG	0	0.06949996078306747
OG	0	0.01936333775542791
TSG	0	0.06930534027631942
TSG	0	0.01689845874861182
TSG	0	0.04844379188372909
TSG	0	0.002959588633405879
OG	0	0.04037857161717477
OG	0	0.5467095592390174
TSG	0	0.13599911615776922
OG	0	0.03677995179848439
OG	0	0.007696896963537068
TSG	0	0.016584723571265392
TSG	0	0.04873308073812719
TSG	0	0.01842753059562021
TSG	0	0.027161449534764577
OG	0	0.011969126932517019
OG	0	0.058447780192498695
OG	0	0.009794683385007111
OG	0	0.0713287267514366
TSG	0	0.09151505620828586
TSG	0	0.18288518223906625
TSG	0	0.0749863363450164
OG	0	0.05389157193013844
TSG	0	0.08737148696411808
OG	0	0.005756119404357537
OG	0	0.17738504045855202
TSG	0	0.14794611220914317
OG	0	0.14115852157886244
OG	0	0.021117470768626904
OG	0	0.13679361531586284
TSG	0	0.08207360719316358
TSG	0	0.11491623106480912
OG	0	0.12516238843221072
TSG	0	0.008404716580047798
OG	0	0.010710292622678743
OG	0	0.074081146370677
TSG	0	0.11863285662760892
OG	0	0.018972040803339963
OG	0	0.005588882440887526
TSG	0	0.021458109519215684
TSG	0	0.015507298796156657
TSG	0	0.051668727035709024
TSG	0	0.10556073532572031
TSG	0	0.008722400467605166
OG	0	0.005186306849878739
OG	0	0.24455275460557668
TSG	0	0.2501527256558282
OG	0	0.10964608146887266
OG	0	0.029146311984509166
OG	0	0.11630638108975433
TSG	0	0.8753736130692725
TSG	0	0.12872002434557175
TSG	0	0.6395812134007831
TSG	0	0.20516450934585667
TSG	0	0.15146947275259717
TSG	0	0.31565231168926083
OG	0	0.11589837155363576
TSG	0	0.0036727438226216253
OG	0	0.0098865592148791
OG	0	0.12342585883665025
OG	0	0.037454864017317395
TSG	0	0.08394031413200755
TSG	0	0.09304874550947158
TSG	0	0.30380097046321625
TSG	0	0.43128429787741074
OG	0	0.19844936944403604
OG	0	0.014614043218998994
TSG	0	0.1196495733246419
OG	0	0.03135218120642249
OG	0	0.01932756411704685
TSG	0	0.021760974255146125
TSG	0	0.033402714838976395
TSG	0	0.09801491271325301
TSG	0	0.024911475105380904
TSG	0	0.007480791116914691
OG	0	0.010095782396189287
OG	0	0.31741895212481747
TSG	0	0.2827839151939987
TSG	0	0.06272776451853568
TSG	0	0.10502381756649781
TSG	0	0.13259912841358323
TSG	0	0.18008060533687847
TSG	0	0.10555550788993236
OG	0	0.15191146938500671
TSG	0	0.00445003123262899
OG	0	0.019835459266255216
OG	0	0.20348540706342239
OG	0	0.010256589236253298
TSG	0	0.12706944821901317
TSG	0	0.05789054668398983
TSG	0	0.179112971836121
OG	0	0.21611156254660963
TSG	0	0.19440287030267442
OG	0	0.021936225065743463
OG	0	0.06250797757487654
TSG	0	0.07081913367118207
OG	0	0.057947551250519466
OG	0	0.024662134427612326
OG	0	0.09618525893791988
TSG	0	0.11001072035582156
TSG	0	0.002397717778202223
TSG	0	0.009507234672042621
TSG	0	0.2902037627708674
OG	0	0.09345432851462843
TSG	0	0.0032308007990763435
OG	0	0.016618284683553093
OG	0	0.06175656842074585
TSG	0	0.38367750990314997
OG	0	0.013156420990927589
OG	0	0.03081888292882928
TSG	0	0.3383507841037795
TSG	0	0.12247853557875371
TSG	0	0.049861875756338776
TSG	0	0.0004854739045302378
OG	0	0.003701852463821939
OG	0	0.3345544308958778
TSG	0	0.15557219592866886
OG	0	0.12199166259135769
OG	0	0.00788352373410583
OG	0	0.03456335823674531
TSG	0	0.2424893699420893
TSG	0	0.011938896855638757
TSG	0	0.05245943507098674
TSG	0	0.08962867374291786
OG	0	0.2542213851765261
TSG	0	0.0030789293323810123
OG	0	0.02204879778083362
OG	0	0.14023135803969963
TSG	0	0.17844350064339148
OG	0	0.12240782854030542
OG	0	0.01737975299287783
OG	0	0.06844169138763023
TSG	0	0.09157260425806356
TSG	0	0.10118924220857053
TSG	0	0.18477760443714772
OG	0	0.0713572633269891
TSG	0	0.019525295392588144
OG	0	0.023500437989070595
OG	0	0.052199063240793195
OG	0	0.19858777398977143
OG	0	0.03810136616080394
TSG	0	0.16115191175986174
TSG	0	0.24537423535416572
TSG	0	0.3208109323917648
OG	0	0.09682079911749093
TSG	0	0.08640578268063491
OG	0	0.019889146331803834
OG	0	0.056703089347560354
TSG	0	0.2111495173266153
OG	0	0.2745012575839651
OG	0	0.05808253934428859
OG	0	0.5900563030789842
TSG	0	0.15347158404566394
TSG	0	0.7051065103527805
TSG	0	0.3239827123394258
TSG	0	0.12187729932708931
TSG	0	0.6167232852889866
OG	0	0.10724959692258736
TSG	0	0.015622865940104843
OG	0	0.023380646460791382
OG	0	0.008347296426157773
TSG	0	0.09120830413415454
TSG	0	0.39980696819492534
TSG	0	0.1465107183798682
OG	0	0.10129427345480677
OG	0	0.013731135064784962
OG	0	0.06833870048673972
OG	0	0.1257332470743594
TSG	0	0.05657382761584865
TSG	0	0.026306049461861467
TSG	0	0.11881596893816153
TSG	0	0.14742636534278566
OG	0	0.272611405527204
TSG	0	0.32363574729568223
OG	0	0.346597511335239
TSG	0	0.054139585444077695
OG	0	0.025853834771344644
OG	0	0.03250835154128764
TSG	0	0.027537629007990384
TSG	0	0.023008420049175
TSG	0	0.05627260542482697
TSG	0	0.1085987380238702
TSG	0	0.04102633203976549
OG	0	0.09648354394154293
TSG	0	0.0006302695591986697
OG	0	0.004248237348259949
TSG	0	0.22955772356556445
OG	0	0.13198902147693573
OG	0	0.024441545196164132
OG	0	0.0634181317904259
TSG	0	0.142894212086213
TSG	0	0.060008656404319925
TSG	0	0.1975404644014813
TSG	0	0.1925246217566125
TSG	0	0.10775433428616163
OG	0	0.1647682372881101
TSG	0	0.0023848912512033247
OG	0	0.013816454495887013
OG	0	0.09273837444763543
OG	0	0.09695602739797582
OG	0	0.006914571765420129
TSG	0	0.061195398823640716
TSG	0	0.08781697761977672
TSG	0	0.1388252524744724
TSG	0	0.07890108599764616
TSG	0	0.015850023939602158
OG	0	0.015225343037257526
OG	0	0.18343442779959182
TSG	0	0.04656530165387894
OG	0	0.028246580072310467
OG	0	0.011887309641320728
TSG	0	0.0008414279168636187
TSG	0	0.01809973504024404
TSG	0	0.06052487548310781
OG	0	0.12108079694156934
TSG	0	0.004352059774732431
OG	0	0.004942779024472419
OG	0	0.26887946727102235
TSG	0	0.48601312279906256
OG	0	0.06006250488121665
OG	0	0.02168683032534234
OG	0	0.05675335021090759
TSG	0	0.10826999095207393
TSG	0	0.2616734651667566
TSG	0	0.2912557213551936
TSG	0	0.12040645034711533
OG	0	0.04495628147472756
TSG	0	0.03757730498198888
OG	0	0.014349870425643837
OG	0	0.024951720600615415
OG	0	0.13826444122515846
OG	0	0.029296532883236658
OG	0	0.12216946533169751
TSG	0	0.2131888025442938
TSG	0	0.1457968452279244
TSG	0	0.3451090339800065
TSG	0	0.15349205367329022
TSG	0	0.3924091872152018
OG	0	0.25546530604074474
TSG	0	0.0037347186654775075
OG	0	0.015162181051131
OG	0	0.1882091527862026
TSG	0	0.03781239161507198
OG	0	0.05783409085368649
OG	0	0.025050482885624236
OG	0	0.0920491288103595
TSG	0	0.07676657189399688
TSG	0	0.029539773054821247
TSG	0	0.08713371267361687
TSG	0	0.10249334098318494
TSG	0	0.18655410333439335
OG	0	0.15232226198475532
TSG	0	0.16371942812601917
OG	0	0.007730116850252145
OG	0	0.03550006953486906
TSG	0	0.2826537379442075
OG	0	0.14077942144766567
OG	0	0.0390392889888749
TSG	0	0.37353844620147464
TSG	0	0.33920039792491097
OG	0	0.09514760370424852
TSG	0	0.004078223566487233
OG	0	0.024386031580147488
OG	0	0.07682768258445533
OG	0	0.07755259876864475
OG	0	0.022689644864165467
OG	0	0.05191009638721127
TSG	0	0.13928439883873905
TSG	0	0.04338792085350767
TSG	0	0.16378673103357524
TSG	0	0.1482882223974002
OG	0	0.15877667966247244
TSG	0	0.020317159186880426
OG	0	0.02219262708791426
OG	0	0.20662795320873317
OG	0	0.05157920454387754
OG	0	0.12967864747732386
TSG	0	0.2471330369544433
TSG	0	0.10503811366381212
TSG	0	0.09302830532561521
OG	0	0.24229435598616242
TSG	0	0.016078261544111985
OG	0	0.018150072510407816
OG	0	0.11686964101902336
TSG	0	0.23492542176190184
OG	0	0.11247722060430813
OG	0	0.025933245378644866
OG	0	0.10124340115368445
TSG	0	0.2104127700952696
TSG	0	0.1356647863048279
OG	0	0.07376943920497207
TSG	0	0.01297890454423919
OG	0	0.019270487649216985
OG	0	0.00889848432230754
TSG	0	0.27181889983821833
OG	0	0.12881941296880847
OG	0	0.03820513890573034
TSG	0	0.16407528121784765
TSG	0	0.2108294696746196
TSG	0	0.3935107071165912
TSG	0	0.36643079244549964
TSG	0	0.24089935719996095
OG	0	0.10630738225027814
TSG	0	0.009905181209117318
OG	0	0.019404655028706124
OG	0	0.05215105690070073
TSG	0	0.04551186627508997
OG	0	0.05262858761381162
OG	0	0.0173853869765944
OG	0	0.05894048928239563
TSG	0	0.02179916128120556
TSG	0	0.06056928929175963
TSG	0	0.15087197820069254
TSG	0	0.0775652620746423
OG	0	0.29894648107813426
TSG	0	0.09357716596377248
OG	0	0.0011458006308368153
OG	0	0.12612732444064373
OG	0	0.054179618511096414
OG	0	0.10338743520476987
TSG	0	0.07693101574011957
TSG	0	0.11103047372824125
TSG	0	0.19318110550068698
TSG	0	0.18888612626026294
OG	0	0.19463333358102303
TSG	0	0.04619746855474286
OG	0	0.029016431196089258
OG	0	0.17958575831510634
TSG	0	0.031145489762900266
OG	0	0.0634622460909808
OG	0	0.018133958729215117
OG	0	0.07439700724708488
TSG	0	0.045111676700225284
TSG	0	0.06631824430575428
TSG	0	0.0002036741024695059
TSG	0	0.08596709783115085
TSG	0	0.09333993839569146
TSG	0	0.0960002837119201
OG	0	0.04561998861908885
TSG	0	0.0012005948536700662
OG	0	0.009538214523634337
OG	0	0.0057480454434342175
OG	0	0.056377842629077114
OG	0	0.012058465478842713
TSG	0	0.07352088386742592
TSG	0	0.06697938184537308
TSG	0	0.13804106796124319
TSG	0	0.16893950003902194
TSG	0	0.010753600883951785
OG	0	0.011559616811527512
OG	0	0.43093678000711944
TSG	0	0.11996497400654098
OG	0	0.015255727235281473
OG	0	0.005449524493972442
OG	0	0.022386445226416783
TSG	0	0.007924934849028295
TSG	0	0.030169156212299552
TSG	0	0.03303215592941269
TSG	0	0.08739769775802175
TSG	0	0.031874065555378805
OG	0	0.016664946613010954
TSG	0	0.01123886247326875
OG	0	0.005362367953491986
OG	0	0.030885820677693708
TSG	0	0.01802387398703965
OG	0	0.09692284146290417
TSG	0	0.10304855072212883
TSG	0	0.16629599153663377
TSG	0	0.1440694861290623
OG	0	0.07092607024260786
TSG	0	0.009563909746340395
OG	0	0.027729370126662076
OG	0	0.09090158314923474
OG	0	0.07786853301817778
TSG	0	0.07693142097276319
TSG	0	0.07060580003237342
OG	0	0.21102838560331333
TSG	0	0.0627773460493027
OG	0	0.013414129705711044
OG	0	0.31395812985897864
TSG	0	0.18201570176735343
OG	0	0.03132194186108165
TSG	0	0.3941737125828145
TSG	0	0.1313244231901537
TSG	0	0.23300067568505514
TSG	0	0.12980494036717932
OG	0	0.47682831247140267
TSG	0	0.00012720082764238342
TSG	0	0.10276229182525982
OG	0	0.0694183282117178
OG	0	0.02263403017901517
OG	0	0.0985816824761613
TSG	0	0.06650872520247977
TSG	0	0.08830787280742439
TSG	0	0.21233808555659248
OG	0	0.08473593487827277
TSG	0	0.0016077002921664918
OG	0	0.020189253119047734
OG	0	0.06588202852031844
OG	0	0.032011575293541705
OG	0	0.005559238321041624
OG	0	0.0202251074607862
TSG	0	0.024996771526190592
TSG	0	0.020689650676480036
TSG	0	0.06961997616569411
TSG	0	0.03001039683165088
OG	0	0.06637462964217405
TSG	0	0.017738821649786476
OG	0	0.013139069001988007
OG	0	0.4735869820601175
OG	0	0.12269281867739182
OG	0	0.05470089720827883
OG	0	0.11969301720879878
TSG	0	0.11142688167457614
TSG	0	0.06066983449985151
TSG	0	0.13183275083494045
OG	0	0.06950977416368016
TSG	0	0.009936244089704047
OG	0	0.01865370534337304
OG	0	0.0065971921442363815
TSG	0	0.19957803138735242
OG	0	0.13232731454447258
OG	0	0.1705524332130006
TSG	0	0.2036595698376102
TSG	0	0.17537711395250652
TSG	0	0.19598174744184707
TSG	0	0.2816376276459109
TSG	0	0.22036006945454534
OG	0	0.26363953495185605
TSG	0	0.0044508788879703085
OG	0	0.03230331544448613
OG	0	0.04496588228870594
TSG	0	0.18383112689159214
OG	0	0.1799994779369479
OG	0	0.06096051581079415
TSG	0	0.20352363948238367
TSG	0	0.5105723300286619
TSG	0	0.2491091633011639
TSG	0	0.3852277986107633
OG	0	0.07072896900578099
TSG	0	0.009227092041303883
OG	0	0.01705004441073777
OG	0	0.009383603949482558
OG	0	0.02165292964688602
TSG	0	0.18524137196004734
TSG	0	0.1180806823302775
TSG	0	0.401378864143457
OG	0	0.30296171046333803
TSG	0	0.0010585598444746607
OG	0	0.016600098920159595
OG	0	0.16606277900067815
TSG	0	0.01872387631614634
OG	0	0.014721676282342661
OG	0	0.005300264917189657
OG	0	0.04033340743831053
TSG	0	0.06502574771862935
TSG	0	0.07521712279398547
TSG	0	0.07245539084446159
TSG	0	0.0759714596173659
TSG	0	0.08998050669691514
OG	0	0.025824578317401835
TSG	0	0.0023495087459159706
OG	0	0.0049451583905407714
OG	0	0.13951299291037184
TSG	0	0.38009577335035166
TSG	0	0.22019662895674488
OG	0	0.07449393930031144
TSG	0	0.10233110814925231
OG	0	0.06604495149987273
OG	0	0.027872984641518675
OG	0	0.11967699389889228
TSG	0	0.11924362216677564
TSG	0	0.05559987962635898
OG	0	0.1497430496201081
TSG	0	0.008138277926153379
OG	0	0.01440542174525639
OG	0	0.07948617312676616
TSG	0	0.0573220479480222
OG	0	0.04602466164974619
OG	0	0.018569413870913987
OG	0	0.10278660827054918
TSG	0	0.09925270575084716
TSG	0	0.16585429087155237
TSG	0	0.10368940618483766
TSG	0	0.2600955753553162
OG	0	0.09178395592082345
TSG	0	0.049488981594428764
OG	0	0.004019861984092988
OG	0	0.025128811904152677
TSG	0	0.032482732188746206
OG	0	0.026678936278580843
OG	0	0.10836373898710482
TSG	0	0.17188690986948615
TSG	0	0.07376700117051403
TSG	0	0.09282272652925559
TSG	0	0.28942146971787225
TSG	0	0.2523493321820984
OG	0	0.1666288306526923
TSG	0	0.023944296545134573
OG	0	0.01926507768524139
OG	0	0.14033743146945796
OG	0	0.09981590181264258
OG	0	0.06574475674468688
TSG	0	0.03496136277411467
TSG	0	0.04053361061189458
TSG	0	0.13699229881481592
TSG	0	0.10239313143993999
TSG	0	0.059433632820595224
OG	0	0.17908072287458876
TSG	0	0.09420025324134358
OG	0	0.03266599964962159
OG	0	0.20132055653137912
TSG	0	0.15672028875725758
OG	0	0.01959191893322301
OG	0	0.009120951058241348
TSG	0	0.036485830605649645
TSG	0	0.06082746201740218
OG	0	0.42845223476683364
TSG	0	0.009328204726316982
OG	0	0.013555406468614107
OG	0	0.012083703275676093
OG	0	0.08227940670879855
TSG	0	0.07203934451148616
TSG	0	0.09171667687309067
TSG	0	0.057499229018200655
TSG	0	0.1770204230224074
OG	0	0.28518808596664263
TSG	0	0.0005328227722530214
OG	0	0.011625190804328955
OG	0	0.09437044476430044
TSG	0	0.18401863722098766
OG	0	0.321207677066264
OG	0	0.10695634012127311
TSG	0	0.23014039892248578
TSG	0	0.5340981487778905
TSG	0	0.0
TSG	0	0.512694947420435
TSG	0	0.1836516347691591
TSG	0	0.7644444784729945
OG	0	0.17525767023923705
TSG	0	0.0020424765923411792
OG	0	0.030753990790157098
OG	0	0.009765257797242726
OG	0	0.16952027706669373
OG	0	0.004966137876879297
OG	0	0.02737174969335242
TSG	0	0.004629494947538794
TSG	0	0.04683959514630074
TSG	0	0.055180880369324184
OG	0	0.2271647159386528
TSG	0	0.007600517294729422
OG	0	0.022215655942522863
OG	0	0.17448421788930302
TSG	0	0.19350896925502395
OG	0	0.011290688471575943
OG	0	0.05691858587258447
TSG	0	0.08634051243863154
TSG	0	0.15291418620177505
TSG	0	0.1858844905734588
TSG	0	0.1345786571065975
OG	0	0.24026204917691624
TSG	0	0.0013030564409505102
OG	0	0.01909287995058239
OG	0	0.26049114824702585
TSG	0	0.18584664269919096
OG	0	0.09622440069729417
OG	0	0.012535790018806293
OG	0	0.03931886902361285
TSG	0	0.2640274944087921
TSG	0	0.021604930913760916
TSG	0	0.1009029066718238
TSG	0	0.12119706227156424
OG	0	0.26242296525071895
TSG	0	0.0017412214717935854
OG	0	0.016929272011763807
TSG	0	0.1144632385657846
OG	0	0.059815866151954396
OG	0	0.019731749885492332
OG	0	0.12952525520499183
TSG	0	0.07006912687220353
TSG	0	0.11316078461875562
TSG	0	0.02428261152103347
TSG	0	0.20054888096246942
TSG	0	0.16054130189587554
TSG	0	0.16465715757453886
