cancer_gene_type	mutation_count_bin	gene_exp	TMB_group
TSG	0-2	0.14742636534278566	Medium (5-10/Mb)
TSG	0-2	0.32363574729568223	Medium (5-10/Mb)
TSG	0-2	0.054139585444077695	Low (0-5/Mb)
TSG	0-2	0.027537629007990384	Low (0-5/Mb)
TSG	0-2	0.023008420049175	Low (0-5/Mb)
TSG	0-2	0.05627260542482697	Low (0-5/Mb)
TSG	0-2	0.1085987380238702	Low (0-5/Mb)
TSG	0-2	0.04102633203976549	Low (0-5/Mb)
TSG	0-2	0.0006302695591986697	Low (0-5/Mb)
TSG	0-2	0.22955772356556445	Low (0-5/Mb)
TSG	0-2	0.142894212086213	Low (0-5/Mb)
TSG	0-2	0.060008656404319925	Low (0-5/Mb)
TSG	0-2	0.1975404644014813	Low (0-5/Mb)
TSG	0-2	0.1925246217566125	Low (0-5/Mb)
TSG	0-2	0.10775433428616163	Low (0-5/Mb)
TSG	0-2	0.0023848912512033247	Low (0-5/Mb)
TSG	0-2	0.061195398823640716	Medium (5-10/Mb)
TSG	0-2	0.08781697761977672	Medium (5-10/Mb)
TSG	0-2	0.1388252524744724	Medium (5-10/Mb)
TSG	0-2	0.07890108599764616	Medium (5-10/Mb)
TSG	0-2	0.015850023939602158	Medium (5-10/Mb)
TSG	0-2	0.04656530165387894	Medium (5-10/Mb)
TSG	0-2	0.0008414279168636187	Medium (5-10/Mb)
TSG	0-2	0.01809973504024404	Medium (5-10/Mb)
TSG	0-2	0.06052487548310781	Medium (5-10/Mb)
TSG	0-2	0.004352059774732431	Medium (5-10/Mb)
TSG	0-2	0.48601312279906256	Low (0-5/Mb)
TSG	0-2	0.10826999095207393	Low (0-5/Mb)
TSG	0-2	0.2616734651667566	Low (0-5/Mb)
TSG	0-2	0.2912557213551936	Low (0-5/Mb)
TSG	0-2	0.12040645034711533	Low (0-5/Mb)
TSG	0-2	0.03757730498198888	Low (0-5/Mb)
TSG	0-2	0.2131888025442938	Low (0-5/Mb)
TSG	0-2	0.1457968452279244	Low (0-5/Mb)
TSG	0-2	0.3451090339800065	Low (0-5/Mb)
TSG	0-2	0.15349205367329022	Low (0-5/Mb)
TSG	0-2	0.3924091872152018	Low (0-5/Mb)
TSG	0-2	0.0037347186654775075	Low (0-5/Mb)
TSG	0-2	0.03781239161507198	Low (0-5/Mb)
TSG	0-2	0.07676657189399688	Low (0-5/Mb)
TSG	0-2	0.029539773054821247	Low (0-5/Mb)
TSG	0-2	0.08713371267361687	Low (0-5/Mb)
TSG	0-2	0.10249334098318494	Low (0-5/Mb)
TSG	0-2	0.18655410333439335	Low (0-5/Mb)
TSG	0-2	0.16371942812601917	Low (0-5/Mb)
TSG	0-2	0.2826537379442075	Low (0-5/Mb)
TSG	0-2	0.37353844620147464	Low (0-5/Mb)
TSG	0-2	0.33920039792491097	Low (0-5/Mb)
TSG	0-2	0.004078223566487233	Low (0-5/Mb)
TSG	0-2	0.13928439883873905	Low (0-5/Mb)
TSG	0-2	0.04338792085350767	Low (0-5/Mb)
TSG	0-2	0.16378673103357524	Low (0-5/Mb)
TSG	0-2	0.1482882223974002	Low (0-5/Mb)
TSG	0-2	0.020317159186880426	Low (0-5/Mb)
TSG	0-2	0.2471330369544433	Low (0-5/Mb)
TSG	0-2	0.10503811366381212	Low (0-5/Mb)
TSG	0-2	0.09302830532561521	Low (0-5/Mb)
TSG	0-2	0.016078261544111985	Low (0-5/Mb)
TSG	0-2	0.23492542176190184	High (>=10/Mb)
TSG	0-2	0.2104127700952696	High (>=10/Mb)
TSG	0-2	0.1356647863048279	High (>=10/Mb)
TSG	0-2	0.01297890454423919	High (>=10/Mb)
TSG	0-2	0.27181889983821833	Low (0-5/Mb)
TSG	0-2	0.16407528121784765	Low (0-5/Mb)
TSG	0-2	0.2108294696746196	Low (0-5/Mb)
TSG	0-2	0.3935107071165912	Low (0-5/Mb)
TSG	0-2	0.36643079244549964	Low (0-5/Mb)
TSG	0-2	0.24089935719996095	Low (0-5/Mb)
TSG	0-2	0.009905181209117318	Low (0-5/Mb)
TSG	0-2	0.04551186627508997	Low (0-5/Mb)
TSG	0-2	0.02179916128120556	Low (0-5/Mb)
TSG	0-2	0.06056928929175963	Low (0-5/Mb)
TSG	0-2	0.15087197820069254	Low (0-5/Mb)
TSG	0-2	0.0775652620746423	Low (0-5/Mb)
TSG	0-2	0.09357716596377248	Low (0-5/Mb)
TSG	0-2	0.07693101574011957	Low (0-5/Mb)
TSG	0-2	0.11103047372824125	Low (0-5/Mb)
TSG	0-2	0.19318110550068698	Low (0-5/Mb)
TSG	0-2	0.18888612626026294	Low (0-5/Mb)
TSG	0-2	0.04619746855474286	Low (0-5/Mb)
TSG	0-2	0.031145489762900266	Low (0-5/Mb)
TSG	0-2	0.045111676700225284	Low (0-5/Mb)
TSG	0-2	0.06631824430575428	Low (0-5/Mb)
TSG	0-2	0.0002036741024695059	Low (0-5/Mb)
TSG	0-2	0.08596709783115085	Low (0-5/Mb)
TSG	0-2	0.09333993839569146	Low (0-5/Mb)
TSG	0-2	0.0960002837119201	Low (0-5/Mb)
TSG	0-2	0.0012005948536700662	Low (0-5/Mb)
TSG	0-2	0.07352088386742592	Low (0-5/Mb)
TSG	0-2	0.06697938184537308	Low (0-5/Mb)
TSG	0-2	0.13804106796124319	Low (0-5/Mb)
TSG	0-2	0.16893950003902194	Low (0-5/Mb)
TSG	0-2	0.010753600883951785	Low (0-5/Mb)
TSG	0-2	0.11996497400654098	Low (0-5/Mb)
TSG	0-2	0.007924934849028295	Low (0-5/Mb)
TSG	0-2	0.030169156212299552	Low (0-5/Mb)
TSG	0-2	0.03303215592941269	Low (0-5/Mb)
TSG	0-2	0.08739769775802175	Low (0-5/Mb)
TSG	0-2	0.031874065555378805	Low (0-5/Mb)
TSG	0-2	0.01123886247326875	Low (0-5/Mb)
TSG	0-2	0.01802387398703965	High (>=10/Mb)
TSG	0-2	0.10304855072212883	High (>=10/Mb)
TSG	0-2	0.16629599153663377	High (>=10/Mb)
TSG	0-2	0.1440694861290623	High (>=10/Mb)
TSG	0-2	0.009563909746340395	High (>=10/Mb)
TSG	0-2	0.07693142097276319	High (>=10/Mb)
TSG	0-2	0.07060580003237342	High (>=10/Mb)
TSG	0-2	0.0627773460493027	High (>=10/Mb)
TSG	0-2	0.18201570176735343	High (>=10/Mb)
TSG	0-2	0.3941737125828145	High (>=10/Mb)
TSG	0-2	0.1313244231901537	High (>=10/Mb)
TSG	0-2	0.23300067568505514	High (>=10/Mb)
TSG	0-2	0.12980494036717932	High (>=10/Mb)
TSG	0-2	0.00012720082764238342	High (>=10/Mb)
TSG	0-2	0.10276229182525982	Low (0-5/Mb)
TSG	0-2	0.06650872520247977	Low (0-5/Mb)
TSG	0-2	0.08830787280742439	Low (0-5/Mb)
TSG	0-2	0.21233808555659248	Low (0-5/Mb)
TSG	0-2	0.0016077002921664918	Low (0-5/Mb)
TSG	0-2	0.024996771526190592	Low (0-5/Mb)
TSG	0-2	0.020689650676480036	Low (0-5/Mb)
TSG	0-2	0.06961997616569411	Low (0-5/Mb)
TSG	0-2	0.03001039683165088	Low (0-5/Mb)
TSG	0-2	0.017738821649786476	Low (0-5/Mb)
TSG	0-2	0.11142688167457614	Low (0-5/Mb)
TSG	0-2	0.06066983449985151	Low (0-5/Mb)
TSG	0-2	0.13183275083494045	Low (0-5/Mb)
TSG	0-2	0.009936244089704047	Low (0-5/Mb)
TSG	0-2	0.19957803138735242	Low (0-5/Mb)
TSG	0-2	0.2036595698376102	Low (0-5/Mb)
TSG	0-2	0.17537711395250652	Low (0-5/Mb)
TSG	0-2	0.19598174744184707	Low (0-5/Mb)
TSG	0-2	0.2816376276459109	Low (0-5/Mb)
TSG	0-2	0.22036006945454534	Low (0-5/Mb)
TSG	0-2	0.0044508788879703085	Low (0-5/Mb)
TSG	0-2	0.18383112689159214	Low (0-5/Mb)
TSG	0-2	0.20352363948238367	Low (0-5/Mb)
TSG	0-2	0.5105723300286619	Low (0-5/Mb)
TSG	0-2	0.2491091633011639	Low (0-5/Mb)
TSG	0-2	0.3852277986107633	Low (0-5/Mb)
TSG	0-2	0.009227092041303883	Low (0-5/Mb)
TSG	0-2	0.18524137196004734	Low (0-5/Mb)
TSG	0-2	0.1180806823302775	Low (0-5/Mb)
TSG	0-2	0.401378864143457	Low (0-5/Mb)
TSG	0-2	0.0010585598444746607	Low (0-5/Mb)
TSG	0-2	0.01872387631614634	Low (0-5/Mb)
TSG	0-2	0.06502574771862935	Low (0-5/Mb)
TSG	0-2	0.07521712279398547	Low (0-5/Mb)
TSG	0-2	0.07245539084446159	Low (0-5/Mb)
TSG	0-2	0.0759714596173659	Low (0-5/Mb)
TSG	0-2	0.08998050669691514	Low (0-5/Mb)
TSG	0-2	0.0023495087459159706	Low (0-5/Mb)
TSG	0-2	0.38009577335035166	High (>=10/Mb)
TSG	0-2	0.22019662895674488	High (>=10/Mb)
TSG	0-2	0.10233110814925231	Low (0-5/Mb)
TSG	0-2	0.11924362216677564	Low (0-5/Mb)
TSG	0-2	0.05559987962635898	Low (0-5/Mb)
TSG	0-2	0.008138277926153379	Low (0-5/Mb)
TSG	0-2	0.0573220479480222	Low (0-5/Mb)
TSG	0-2	0.09925270575084716	Low (0-5/Mb)
TSG	0-2	0.16585429087155237	Low (0-5/Mb)
TSG	0-2	0.10368940618483766	Low (0-5/Mb)
TSG	0-2	0.2600955753553162	Low (0-5/Mb)
TSG	0-2	0.049488981594428764	Low (0-5/Mb)
TSG	0-2	0.032482732188746206	Medium (5-10/Mb)
TSG	0-2	0.17188690986948615	Medium (5-10/Mb)
TSG	0-2	0.07376700117051403	Medium (5-10/Mb)
TSG	0-2	0.09282272652925559	Medium (5-10/Mb)
TSG	0-2	0.28942146971787225	Medium (5-10/Mb)
TSG	0-2	0.2523493321820984	Medium (5-10/Mb)
TSG	0-2	0.023944296545134573	Medium (5-10/Mb)
TSG	0-2	0.03496136277411467	Low (0-5/Mb)
TSG	0-2	0.04053361061189458	Low (0-5/Mb)
TSG	0-2	0.13699229881481592	Low (0-5/Mb)
TSG	0-2	0.10239313143993999	Low (0-5/Mb)
TSG	0-2	0.059433632820595224	Low (0-5/Mb)
TSG	0-2	0.09420025324134358	Low (0-5/Mb)
TSG	0-2	0.15672028875725758	High (>=10/Mb)
TSG	0-2	0.036485830605649645	High (>=10/Mb)
TSG	0-2	0.06082746201740218	High (>=10/Mb)
TSG	0-2	0.009328204726316982	High (>=10/Mb)
TSG	0-2	0.07203934451148616	Low (0-5/Mb)
TSG	0-2	0.09171667687309067	Low (0-5/Mb)
TSG	0-2	0.057499229018200655	Low (0-5/Mb)
TSG	0-2	0.1770204230224074	Low (0-5/Mb)
TSG	0-2	0.0005328227722530214	Low (0-5/Mb)
TSG	0-2	0.18401863722098766	Low (0-5/Mb)
TSG	0-2	0.23014039892248578	Low (0-5/Mb)
TSG	0-2	0.5340981487778905	Low (0-5/Mb)
TSG	0-2	0.0	Low (0-5/Mb)
TSG	0-2	0.512694947420435	Low (0-5/Mb)
TSG	0-2	0.1836516347691591	Low (0-5/Mb)
TSG	0-2	0.7644444784729945	Low (0-5/Mb)
TSG	0-2	0.0020424765923411792	Low (0-5/Mb)
TSG	0-2	0.004629494947538794	High (>=10/Mb)
TSG	0-2	0.04683959514630074	High (>=10/Mb)
TSG	0-2	0.055180880369324184	High (>=10/Mb)
TSG	0-2	0.007600517294729422	High (>=10/Mb)
TSG	0-2	0.19350896925502395	Medium (5-10/Mb)
TSG	0-2	0.08634051243863154	Medium (5-10/Mb)
TSG	0-2	0.15291418620177505	Medium (5-10/Mb)
TSG	0-2	0.1858844905734588	Medium (5-10/Mb)
TSG	0-2	0.1345786571065975	Medium (5-10/Mb)
TSG	0-2	0.0013030564409505102	Medium (5-10/Mb)
TSG	0-2	0.18584664269919096	Low (0-5/Mb)
TSG	0-2	0.2640274944087921	Low (0-5/Mb)
TSG	0-2	0.021604930913760916	Low (0-5/Mb)
TSG	0-2	0.1009029066718238	Low (0-5/Mb)
TSG	0-2	0.12119706227156424	Low (0-5/Mb)
TSG	0-2	0.0017412214717935854	Low (0-5/Mb)
TSG	0-2	0.1144632385657846	Low (0-5/Mb)
TSG	0-2	0.07006912687220353	Low (0-5/Mb)
TSG	0-2	0.11316078461875562	Low (0-5/Mb)
TSG	0-2	0.02428261152103347	Low (0-5/Mb)
TSG	0-2	0.20054888096246942	Low (0-5/Mb)
TSG	0-2	0.16054130189587554	Low (0-5/Mb)
TSG	0-2	0.16465715757453886	Low (0-5/Mb)
TSG	0-2	0.001838345547178269	Low (0-5/Mb)
TSG	0-2	0.10938687832168327	Low (0-5/Mb)
TSG	0-2	0.031258608246617615	Low (0-5/Mb)
TSG	0-2	0.06732879849952458	Low (0-5/Mb)
TSG	0-2	0.1854799329959701	Low (0-5/Mb)
TSG	0-2	0.15951631892136522	Low (0-5/Mb)
TSG	0-2	0.13001387981356347	Low (0-5/Mb)
TSG	0-2	0.0006680930227732707	Low (0-5/Mb)
TSG	0-2	0.14674459353360958	Low (0-5/Mb)
TSG	0-2	0.11314681515425942	Low (0-5/Mb)
TSG	0-2	0.07634974934482833	Low (0-5/Mb)
TSG	0-2	0.14304141918969207	Low (0-5/Mb)
TSG	0-2	0.2815312207772863	Low (0-5/Mb)
TSG	0-2	0.12358051541493449	Low (0-5/Mb)
TSG	0-2	0.007544768168618912	Low (0-5/Mb)
TSG	0-2	0.11762622298706943	Low (0-5/Mb)
TSG	0-2	0.08010488828149769	Low (0-5/Mb)
TSG	0-2	0.12404749549276127	Low (0-5/Mb)
TSG	0-2	0.12547143489819096	Low (0-5/Mb)
TSG	0-2	0.012071116419560136	Low (0-5/Mb)
TSG	0-2	0.12638330164305822	High (>=10/Mb)
TSG	0-2	0.3525299611129868	High (>=10/Mb)
TSG	0-2	0.23784232478384335	High (>=10/Mb)
TSG	0-2	0.0663361825978023	Low (0-5/Mb)
TSG	0-2	0.06830708631093912	Low (0-5/Mb)
TSG	0-2	0.1297028957007171	Low (0-5/Mb)
TSG	0-2	0.0003519110291877473	Low (0-5/Mb)
TSG	0-2	0.08233421914807156	Medium (5-10/Mb)
TSG	0-2	0.14355600156186826	Medium (5-10/Mb)
TSG	0-2	0.20368401839008476	Medium (5-10/Mb)
TSG	0-2	0.15089497353652925	Medium (5-10/Mb)
TSG	0-2	0.009462732071675728	Medium (5-10/Mb)
TSG	0-2	0.04605530675008235	Low (0-5/Mb)
TSG	0-2	0.11108451516116269	Low (0-5/Mb)
TSG	0-2	0.300128729799293	Low (0-5/Mb)
TSG	0-2	0.23610901135180856	Low (0-5/Mb)
TSG	0-2	0.12651908072809073	Low (0-5/Mb)
TSG	0-2	0.04724192881932217	Low (0-5/Mb)
TSG	0-2	0.02458733346624402	Low (0-5/Mb)
TSG	0-2	0.11906841616089557	Low (0-5/Mb)
TSG	0-2	0.1591519432146612	Low (0-5/Mb)
TSG	0-2	0.08733645777259118	Low (0-5/Mb)
TSG	0-2	0.21880061693209293	Low (0-5/Mb)
TSG	0-2	0.1611484276884971	Low (0-5/Mb)
TSG	0-2	0.19408081548401895	Low (0-5/Mb)
TSG	0-2	0.3570637343843716	Low (0-5/Mb)
TSG	0-2	0.44273115452075235	Low (0-5/Mb)
TSG	0-2	0.19616246494481962	Low (0-5/Mb)
TSG	0-2	0.271273604749281	Low (0-5/Mb)
TSG	0-2	0.015769844156576212	Low (0-5/Mb)
TSG	0-2	0.0	Low (0-5/Mb)
TSG	0-2	0.12378466094140761	Low (0-5/Mb)
TSG	0-2	0.1102824906443893	Low (0-5/Mb)
TSG	0-2	0.1740614092665971	Low (0-5/Mb)
TSG	0-2	0.24187548340316573	Low (0-5/Mb)
TSG	0-2	0.0811910685606306	Low (0-5/Mb)
TSG	0-2	0.2371452777503075	Low (0-5/Mb)
TSG	0-2	0.15838672872889528	Low (0-5/Mb)
TSG	0-2	0.22987007848883637	Low (0-5/Mb)
TSG	0-2	0.3373574015176349	Low (0-5/Mb)
TSG	0-2	0.39541891382980576	Low (0-5/Mb)
TSG	0-2	0.007267509934241705	Low (0-5/Mb)
TSG	0-2	0.2589729677938242	Low (0-5/Mb)
TSG	0-2	0.06096850627443863	Low (0-5/Mb)
TSG	0-2	0.17224555212043277	Low (0-5/Mb)
TSG	0-2	0.14064452453899895	Low (0-5/Mb)
TSG	0-2	0.09483066558106974	Low (0-5/Mb)
TSG	0-2	0.08303966666683947	Low (0-5/Mb)
TSG	0-2	0.08968556119327602	Low (0-5/Mb)
TSG	0-2	0.13327073750483823	Low (0-5/Mb)
TSG	0-2	0.26365495275730455	Low (0-5/Mb)
TSG	0-2	0.2586912667384789	Low (0-5/Mb)
TSG	0-2	0.179232347698161	Low (0-5/Mb)
TSG	0-2	0.029876818997078683	Low (0-5/Mb)
TSG	0-2	0.13774754669632208	Low (0-5/Mb)
TSG	0-2	0.27130480048660055	Low (0-5/Mb)
TSG	0-2	0.37701453375313987	Low (0-5/Mb)
TSG	0-2	0.22267871125544447	Low (0-5/Mb)
TSG	0-2	0.08109653969397085	Low (0-5/Mb)
TSG	0-2	0.16829407088473142	Low (0-5/Mb)
TSG	0-2	0.10885913452899847	Low (0-5/Mb)
TSG	0-2	0.12255849434522713	Low (0-5/Mb)
TSG	0-2	0.1867138270798366	Low (0-5/Mb)
TSG	0-2	0.1929379917878577	Low (0-5/Mb)
TSG	0-2	0.20458331860255843	Low (0-5/Mb)
TSG	0-2	0.0011077709989438978	Low (0-5/Mb)
TSG	0-2	0.07390698414588302	Low (0-5/Mb)
TSG	0-2	0.07489204414979292	Low (0-5/Mb)
TSG	0-2	0.1698247225084069	Low (0-5/Mb)
TSG	0-2	6.941185755830826e-05	Low (0-5/Mb)
TSG	0-2	0.11077914445630761	Low (0-5/Mb)
TSG	0-2	0.07969259704698886	Low (0-5/Mb)
TSG	0-2	0.006119754808112635	Low (0-5/Mb)
TSG	0-2	0.09466932935920612	Low (0-5/Mb)
TSG	0-2	0.051665265222977666	Low (0-5/Mb)
TSG	0-2	0.10387262554428622	Low (0-5/Mb)
TSG	0-2	0.18388106492031006	Low (0-5/Mb)
TSG	0-2	0.09395517602088657	Low (0-5/Mb)
TSG	0-2	0.44038046640730266	Low (0-5/Mb)
TSG	0-2	0.13140281751414817	Low (0-5/Mb)
TSG	0-2	0.11560728089246555	Low (0-5/Mb)
TSG	0-2	0.12041913614283863	Low (0-5/Mb)
TSG	0-2	0.20511893414072513	Low (0-5/Mb)
TSG	0-2	0.1305279078802934	Low (0-5/Mb)
TSG	0-2	0.1777426853698536	Low (0-5/Mb)
TSG	0-2	0.0011916868878746054	Low (0-5/Mb)
TSG	0-2	0.13459691490990094	Low (0-5/Mb)
TSG	0-2	0.08608329769319349	Low (0-5/Mb)
TSG	0-2	0.10047580314102904	Low (0-5/Mb)
TSG	0-2	0.16053220769710036	Low (0-5/Mb)
TSG	0-2	0.17945706236561595	Low (0-5/Mb)
TSG	0-2	0.010178073068345587	Low (0-5/Mb)
TSG	0-2	0.24472555475278665	Low (0-5/Mb)
TSG	0-2	0.09421517482451197	Low (0-5/Mb)
TSG	0-2	0.09000743616513365	Low (0-5/Mb)
TSG	0-2	0.23362755124142576	Low (0-5/Mb)
TSG	0-2	0.25587192427160393	Low (0-5/Mb)
TSG	0-2	0.1201896139414092	Low (0-5/Mb)
TSG	0-2	0.013750275616178856	Low (0-5/Mb)
TSG	0-2	0.4348126946394448	Low (0-5/Mb)
TSG	0-2	0.0791449880662046	Low (0-5/Mb)
TSG	0-2	0.09318735930070135	Low (0-5/Mb)
TSG	0-2	0.2084282164250308	Low (0-5/Mb)
TSG	0-2	0.16475638551134084	Low (0-5/Mb)
TSG	0-2	0.13424879021764768	Low (0-5/Mb)
TSG	0-2	0.019207004232684958	Low (0-5/Mb)
TSG	0-2	0.02670402273327563	Low (0-5/Mb)
TSG	0-2	0.027920653097561685	Low (0-5/Mb)
TSG	0-2	0.04969149652128839	Low (0-5/Mb)
TSG	0-2	0.09142880052485933	Low (0-5/Mb)
TSG	0-2	0.14137332637527952	Low (0-5/Mb)
TSG	0-2	0.014719133547831558	Low (0-5/Mb)
TSG	0-2	0.03815366236612721	Low (0-5/Mb)
TSG	0-2	0.32661641755633897	Low (0-5/Mb)
TSG	0-2	0.05926913349726542	Low (0-5/Mb)
TSG	0-2	0.10563673961666364	Low (0-5/Mb)
TSG	0-2	0.42337768908671386	Low (0-5/Mb)
TSG	0-2	0.36482724598035254	Low (0-5/Mb)
TSG	0-2	0.01272511560589671	Low (0-5/Mb)
TSG	0-2	0.11333922844960817	Low (0-5/Mb)
TSG	0-2	0.08764434768123053	Low (0-5/Mb)
TSG	0-2	0.21895345254179302	Low (0-5/Mb)
TSG	0-2	0.03944226933209218	Low (0-5/Mb)
TSG	0-2	0.19833869281360517	Low (0-5/Mb)
TSG	0-2	0.2518844784083912	Low (0-5/Mb)
TSG	0-2	0.036547394842179344	Low (0-5/Mb)
TSG	0-2	0.12757206154700804	Low (0-5/Mb)
TSG	0-2	0.18148181824959303	Low (0-5/Mb)
TSG	0-2	0.3213416074489852	Low (0-5/Mb)
TSG	0-2	0.3084595516880291	Low (0-5/Mb)
TSG	0-2	0.12683718412095002	Low (0-5/Mb)
TSG	0-2	0.13119267324893835	Low (0-5/Mb)
TSG	0-2	0.16315123583822305	Low (0-5/Mb)
TSG	0-2	0.1801916909915412	Low (0-5/Mb)
TSG	0-2	0.1793649850427582	Low (0-5/Mb)
TSG	0-2	0.1801597640839244	Low (0-5/Mb)
TSG	0-2	0.010736815765601038	Low (0-5/Mb)
TSG	0-2	0.14319476220870406	Low (0-5/Mb)
TSG	0-2	0.04738398483806992	Low (0-5/Mb)
TSG	0-2	0.09338666358759615	Low (0-5/Mb)
TSG	0-2	0.0016235161800247013	Low (0-5/Mb)
TSG	0-2	0.1626560553598069	Low (0-5/Mb)
TSG	0-2	0.22369243060593877	Low (0-5/Mb)
TSG	0-2	0.1475725761008662	Low (0-5/Mb)
TSG	0-2	0.0018093719280282896	Low (0-5/Mb)
TSG	0-2	0.03353951887446593	Low (0-5/Mb)
TSG	0-2	0.015705432063613262	Low (0-5/Mb)
TSG	0-2	0.06467658446933425	Low (0-5/Mb)
TSG	0-2	0.02564905797273486	Low (0-5/Mb)
TSG	0-2	0.04519503692539542	Low (0-5/Mb)
TSG	0-2	0.07995719782027919	Low (0-5/Mb)
TSG	0-2	0.0031579010533914448	Low (0-5/Mb)
TSG	0-2	0.09510786351250984	Low (0-5/Mb)
TSG	0-2	0.013119268934252937	Low (0-5/Mb)
TSG	0-2	0.1715342321844301	Low (0-5/Mb)
TSG	0-2	0.19515919098482534	Low (0-5/Mb)
TSG	0-2	0.1280918611239154	Low (0-5/Mb)
TSG	0-2	0.0018689959489812556	Low (0-5/Mb)
TSG	0-2	0.2737618628409266	Low (0-5/Mb)
TSG	0-2	0.16153464338073495	Low (0-5/Mb)
TSG	0-2	0.18568104535142102	Low (0-5/Mb)
TSG	0-2	0.260437364156943	Low (0-5/Mb)
TSG	0-2	0.20027797072666173	Low (0-5/Mb)
TSG	0-2	0.252009140544878	Low (0-5/Mb)
TSG	0-2	0.03347736488811519	Low (0-5/Mb)
TSG	0-2	0.1548215875440607	Low (0-5/Mb)
TSG	0-2	0.033090680045680054	Low (0-5/Mb)
TSG	0-2	0.025899387730558682	Low (0-5/Mb)
TSG	0-2	0.039986951378331255	Low (0-5/Mb)
TSG	0-2	0.26971467447582204	Low (0-5/Mb)
TSG	0-2	0.016177885165009568	Low (0-5/Mb)
TSG	0-2	0.0262420401867764	Low (0-5/Mb)
TSG	0-2	0.10323092892626927	Low (0-5/Mb)
TSG	0-2	0.07299135682894199	Low (0-5/Mb)
TSG	0-2	0.08907521130122668	Low (0-5/Mb)
TSG	0-2	0.09769600866993707	Low (0-5/Mb)
TSG	0-2	0.011727914555327072	Low (0-5/Mb)
TSG	0-2	0.09066491506019947	Low (0-5/Mb)
TSG	0-2	0.05577100994489008	Low (0-5/Mb)
TSG	0-2	0.07676577492862224	Low (0-5/Mb)
TSG	0-2	0.13651901366193198	Low (0-5/Mb)
TSG	0-2	0.07045769399067726	Low (0-5/Mb)
TSG	0-2	0.002071851637920715	Low (0-5/Mb)
TSG	0-2	0.15492965104251244	Low (0-5/Mb)
TSG	0-2	0.07829086813289461	Low (0-5/Mb)
TSG	0-2	0.13412757840120001	Low (0-5/Mb)
TSG	0-2	0.0016959011503517461	Low (0-5/Mb)
TSG	0-2	0.29205847964555687	Low (0-5/Mb)
TSG	0-2	0.18728867405682775	Low (0-5/Mb)
TSG	0-2	0.10678119433205281	Low (0-5/Mb)
TSG	0-2	0.17553022312925567	Low (0-5/Mb)
TSG	0-2	0.0780280278520257	Medium (5-10/Mb)
TSG	0-2	0.05198714893565232	Medium (5-10/Mb)
TSG	0-2	0.1310343741859615	Medium (5-10/Mb)
TSG	0-2	0.14979901278802366	Medium (5-10/Mb)
TSG	0-2	0.12811186073481431	Medium (5-10/Mb)
TSG	0-2	0.025660709277798663	Medium (5-10/Mb)
TSG	0-2	0.15255510104577347	Low (0-5/Mb)
TSG	0-2	0.06338504905898998	Low (0-5/Mb)
TSG	0-2	0.06353067296180216	Low (0-5/Mb)
TSG	0-2	0.25693134635247306	Low (0-5/Mb)
TSG	0-2	0.21942721454950115	Low (0-5/Mb)
TSG	0-2	0.0007010072729300411	Low (0-5/Mb)
TSG	0-2	0.20496405918609853	Low (0-5/Mb)
TSG	0-2	0.07413598731157439	Low (0-5/Mb)
TSG	0-2	0.004083624220707839	Low (0-5/Mb)
TSG	0-2	0.0983644896445653	Low (0-5/Mb)
TSG	0-2	0.08329505806988044	Low (0-5/Mb)
TSG	0-2	0.10717700143428954	Low (0-5/Mb)
TSG	0-2	0.10392719031565585	Low (0-5/Mb)
TSG	0-2	0.22869214224008932	Low (0-5/Mb)
TSG	0-2	0.0032965796898727744	Low (0-5/Mb)
TSG	0-2	0.033151232593168954	Low (0-5/Mb)
TSG	0-2	0.05256231495669742	Low (0-5/Mb)
TSG	0-2	0.08460572431242204	Low (0-5/Mb)
TSG	0-2	0.0031805510405222303	Low (0-5/Mb)
TSG	0-2	0.18546382324456473	Low (0-5/Mb)
TSG	0-2	0.12437329620110037	Low (0-5/Mb)
TSG	0-2	0.18102989530182764	Low (0-5/Mb)
TSG	0-2	0.221458843252667	Low (0-5/Mb)
TSG	0-2	0.2517565227569117	Low (0-5/Mb)
TSG	0-2	0.013332978046055514	Low (0-5/Mb)
TSG	0-2	0.20771500662084824	Low (0-5/Mb)
TSG	0-2	0.34177941274616364	Low (0-5/Mb)
TSG	0-2	0.33280894825914825	Low (0-5/Mb)
TSG	0-2	0.25550954281894167	Low (0-5/Mb)
TSG	0-2	0.016314498547717344	Low (0-5/Mb)
TSG	0-2	0.19069688423786066	Low (0-5/Mb)
TSG	0-2	0.2824775120246139	Low (0-5/Mb)
TSG	0-2	0.10379344326352179	Low (0-5/Mb)
TSG	0-2	0.09394248747477091	Low (0-5/Mb)
TSG	0-2	0.611350090412102	Low (0-5/Mb)
TSG	0-2	0.386323429689411	Low (0-5/Mb)
TSG	0-2	0.0010225043642590212	Low (0-5/Mb)
TSG	0-2	0.33771582386748905	Low (0-5/Mb)
TSG	0-2	0.03712232785436809	Low (0-5/Mb)
TSG	0-2	0.2648134332319633	Low (0-5/Mb)
TSG	0-2	0.07171651866315171	Low (0-5/Mb)
TSG	0-2	0.17418600331969253	Low (0-5/Mb)
TSG	0-2	0.15808472888126743	Low (0-5/Mb)
TSG	0-2	0.15766986856540804	Low (0-5/Mb)
TSG	0-2	0.17228102293199618	Low (0-5/Mb)
TSG	0-2	0.06718383313747575	Low (0-5/Mb)
TSG	0-2	0.1002089925890887	Low (0-5/Mb)
