cancer_gene_type	mutation_count_bin	gene_exp	gene_size_group
TSG	0-2	0.11333922844960817	Q2
TSG	0-2	0.08764434768123053	Q1
TSG	0-2	0.21895345254179302	Q1
TSG	0-2	0.03944226933209218	Q1
TSG	0-2	0.19833869281360517	Q2
TSG	0-2	0.2518844784083912	Q1
TSG	0-2	0.036547394842179344	Q1
TSG	0-2	0.12757206154700804	Q1
TSG	0-2	0.18148181824959303	Q1
TSG	0-2	0.3213416074489852	Q1
TSG	0-2	0.3084595516880291	Q2
TSG	0-2	0.12683718412095002	Q1
TSG	0-2	0.13119267324893835	Q2
TSG	0-2	0.16315123583822305	Q1
TSG	0-2	0.1801916909915412	Q1
TSG	0-2	0.1793649850427582	Q1
TSG	0-2	0.1801597640839244	Q2
TSG	0-2	0.010736815765601038	Q1
TSG	0-2	0.14319476220870406	Q1
TSG	0-2	0.04738398483806992	Q2
TSG	0-2	0.09338666358759615	Q1
TSG	0-2	0.0016235161800247013	Q3
TSG	0-2	0.1626560553598069	Q1
TSG	0-2	0.22369243060593877	Q1
TSG	0-2	0.1475725761008662	Q2
TSG	0-2	0.0018093719280282896	Q1
TSG	0-2	0.03353951887446593	Q1
TSG	0-2	0.015705432063613262	Q2
TSG	0-2	0.06467658446933425	Q1
TSG	0-2	0.02564905797273486	Q1
TSG	0-2	0.04519503692539542	Q1
TSG	0-2	0.07995719782027919	Q2
TSG	0-2	0.0031579010533914448	Q1
TSG	0-2	0.09510786351250984	Q1
TSG	0-2	0.013119268934252937	Q3
TSG	0-2	0.1715342321844301	Q1
TSG	0-2	0.19515919098482534	Q1
TSG	0-2	0.1280918611239154	Q2
TSG	0-2	0.0018689959489812556	Q1
TSG	0-2	0.2737618628409266	Q1
TSG	0-2	0.16153464338073495	Q2
TSG	0-2	0.18568104535142102	Q1
TSG	0-2	0.260437364156943	Q1
TSG	0-2	0.20027797072666173	Q1
TSG	0-2	0.252009140544878	Q2
TSG	0-2	0.03347736488811519	Q1
TSG	0-2	0.1548215875440607	Q1
TSG	0-2	0.033090680045680054	Q2
TSG	0-2	0.025899387730558682	Q1
TSG	0-2	0.039986951378331255	Q1
TSG	0-2	0.26971467447582204	Q1
TSG	0-2	0.016177885165009568	Q1
TSG	0-2	0.0262420401867764	Q1
TSG	0-2	0.10323092892626927	Q2
TSG	0-2	0.07299135682894199	Q1
TSG	0-2	0.08907521130122668	Q1
TSG	0-2	0.09769600866993707	Q1
TSG	0-2	0.011727914555327072	Q1
TSG	0-2	0.09066491506019947	Q1
TSG	0-2	0.05577100994489008	Q2
TSG	0-2	0.07676577492862224	Q1
TSG	0-2	0.13651901366193198	Q1
TSG	0-2	0.07045769399067726	Q2
TSG	0-2	0.002071851637920715	Q1
TSG	0-2	0.15492965104251244	Q1
TSG	0-2	0.07829086813289461	Q2
TSG	0-2	0.13412757840120001	Q1
TSG	0-2	0.0016959011503517461	Q3
TSG	0-2	0.29205847964555687	Q1
TSG	0-2	0.18728867405682775	Q1
TSG	0-2	0.10678119433205281	Q2
TSG	0-2	0.17553022312925567	Q1
TSG	0-2	0.0780280278520257	Q2
TSG	0-2	0.05198714893565232	Q1
TSG	0-2	0.1310343741859615	Q1
TSG	0-2	0.14979901278802366	Q1
TSG	0-2	0.12811186073481431	Q2
TSG	0-2	0.025660709277798663	Q1
TSG	0-2	0.15255510104577347	Q1
TSG	0-2	0.06338504905898998	Q2
TSG	0-2	0.06353067296180216	Q1
TSG	0-2	0.25693134635247306	Q1
TSG	0-2	0.21942721454950115	Q1
TSG	0-2	0.0007010072729300411	Q1
TSG	0-2	0.20496405918609853	Q1
TSG	0-2	0.07413598731157439	Q1
TSG	0-2	0.004083624220707839	Q1
TSG	0-2	0.0983644896445653	Q1
TSG	0-2	0.08329505806988044	Q2
TSG	0-2	0.10717700143428954	Q1
TSG	0-2	0.10392719031565585	Q1
TSG	0-2	0.22869214224008932	Q1
TSG	0-2	0.0032965796898727744	Q1
TSG	0-2	0.033151232593168954	Q1
TSG	0-2	0.05256231495669742	Q1
TSG	0-2	0.08460572431242204	Q1
TSG	0-2	0.0031805510405222303	Q1
TSG	0-2	0.18546382324456473	Q1
TSG	0-2	0.12437329620110037	Q2
TSG	0-2	0.18102989530182764	Q1
TSG	0-2	0.221458843252667	Q1
TSG	0-2	0.2517565227569117	Q1
TSG	0-2	0.013332978046055514	Q1
TSG	0-2	0.20771500662084824	Q2
TSG	0-2	0.34177941274616364	Q1
TSG	0-2	0.33280894825914825	Q1
TSG	0-2	0.25550954281894167	Q1
TSG	0-2	0.016314498547717344	Q1
TSG	0-2	0.19069688423786066	Q1
TSG	0-2	0.2824775120246139	Q2
TSG	0-2	0.10379344326352179	Q1
TSG	0-2	0.09394248747477091	Q1
TSG	0-2	0.611350090412102	Q1
TSG	0-2	0.386323429689411	Q2
TSG	0-2	0.0010225043642590212	Q1
TSG	0-2	0.33771582386748905	Q2
TSG	0-2	0.03712232785436809	Q1
TSG	0-2	0.2648134332319633	Q1
TSG	0-2	0.07171651866315171	Q1
TSG	0-2	0.17418600331969253	Q2
TSG	0-2	0.15808472888126743	Q1
TSG	0-2	0.15766986856540804	Q1
TSG	0-2	0.17228102293199618	Q2
TSG	0-2	0.06718383313747575	Q1
TSG	0-2	0.1002089925890887	Q1
TSG	0-2	0.30531922972107384	Q1
TSG	0-2	0.006220226829313472	Q1
TSG	0-2	0.04037714020882975	Q2
TSG	0-2	0.04786338906176879	Q1
TSG	0-2	0.0879131874056573	Q1
TSG	0-2	0.17193147022995775	Q1
TSG	0-2	0.08115464411696718	Q2
TSG	0-2	0.1080350541162811	Q1
TSG	0-2	0.21829791474898297	Q2
TSG	0-2	0.5261241023227842	Q1
TSG	0-2	0.49048894678069194	Q1
TSG	0-2	0.27766245977197673	Q1
TSG	0-2	0.31891262219321453	Q2
TSG	0-2	0.0037214234763697594	Q1
TSG	0-2	0.09471265383916593	Q1
TSG	0-2	0.08860976019916161	Q2
TSG	0-2	0.05936093873826864	Q1
TSG	0-2	0.09304225949041915	Q1
TSG	0-2	0.20966441541203407	Q1
TSG	0-2	0.0029429801768090084	Q1
TSG	0-2	0.2583274994530063	Q1
TSG	0-2	0.20947954501090252	Q2
TSG	0-2	0.4283548727168398	Q1
TSG	0-2	0.14172453227148196	Q2
TSG	0-2	0.38929062400266495	Q1
TSG	0-2	0.3502757755504087	Q1
TSG	0-2	0.2918404343882419	Q1
TSG	0-2	0.38013941999601536	Q2
TSG	0-2	0.04832736214915641	Q1
TSG	0-2	0.16325426658649722	Q1
TSG	0-2	0.08541312904669633	Q2
TSG	0-2	0.09537994788876532	Q1
TSG	0-2	0.3077139762894733	Q1
TSG	0-2	0.22359004005577485	Q1
TSG	0-2	0.1835198296686182	Q2
TSG	0-2	0.003858848869722185	Q1
TSG	0-2	0.19528434078480808	Q2
TSG	0-2	0.23944080847253488	Q1
TSG	0-2	0.39246432235769496	Q1
TSG	0-2	0.29278014992733203	Q1
TSG	0-2	0.2332121433734254	Q2
TSG	0-2	0.0234114281926522	Q1
TSG	0-2	0.09602755159925801	Q1
TSG	0-2	0.0751897058257028	Q1
TSG	0-2	0.10378037250589321	Q1
TSG	0-2	0.08471235167444867	Q2
TSG	0-2	0.011651522976610514	Q1
TSG	0-2	0.1755563008412417	Q1
TSG	0-2	0.15012354474351786	Q1
TSG	0-2	0.0018780121830170443	Q1
TSG	0-2	0.18737030466109952	Q1
TSG	0-2	0.05859794540504654	Q1
TSG	0-2	0.06521251273609519	Q1
TSG	0-2	0.1321949688129667	Q1
TSG	0-2	0.13888473708781499	Q2
TSG	0-2	0.007850807466704269	Q1
TSG	0-2	0.24522506962924417	Q1
TSG	0-2	0.07252257702385166	Q2
TSG	0-2	0.05306223757786885	Q1
TSG	0-2	0.1490479484992307	Q1
TSG	0-2	0.20452602949183643	Q1
TSG	0-2	0.09427387490865799	Q2
TSG	0-2	0.14637898465938196	Q1
TSG	0-2	0.1314663504880719	Q1
TSG	0-2	0.047241000635444196	Q2
TSG	0-2	0.07153629200763711	Q1
TSG	0-2	0.17438003131102925	Q1
TSG	0-2	0.16513243274464454	Q1
TSG	0-2	0.16176188155216015	Q2
TSG	0-2	0.04041319191789614	Q1
TSG	0-2	0.0856264149803866	Q1
TSG	0-2	0.0242244125652355	Q2
TSG	0-2	0.06131085150264459	Q1
TSG	0-2	0.0	Q3
TSG	0-2	0.06358453637123931	Q1
TSG	0-2	0.06999788421991641	Q1
TSG	0-2	0.07282468658885533	Q2
TSG	0-2	0.029804463276919536	Q1
TSG	0-2	0.13894690685900837	Q1
TSG	0-2	0.14099478414206051	Q2
TSG	0-2	0.05207267384126653	Q1
TSG	0-2	0.05743815595201654	Q1
TSG	0-2	0.10684077774299604	Q1
TSG	0-2	0.08704587959548475	Q2
TSG	0-2	0.002164280785257112	Q1
TSG	0-2	0.15037879723619024	Q1
TSG	0-2	0.0992749156929765	Q2
TSG	0-2	0.0770984959243686	Q1
TSG	0-2	0.10120317148623387	Q1
TSG	0-2	0.0034544217606562832	Q1
TSG	0-2	0.043431126809587446	Q2
TSG	0-2	0.07506184553871213	Q1
TSG	0-2	0.16435201023899404	Q1
TSG	0-2	0.10486364560216818	Q1
TSG	0-2	0.08407880075464155	Q1
TSG	0-2	0.16085049761456616	Q1
TSG	0-2	0.06410911134919757	Q2
TSG	0-2	0.11381617287299846	Q1
TSG	0-2	0.18892556450209938	Q1
TSG	0-2	0.17887520775599036	Q1
TSG	0-2	0.14981642894237457	Q2
TSG	0-2	0.024178629362544543	Q1
TSG	0-2	0.21097279180421724	Q1
TSG	0-2	0.1079599371102626	Q1
TSG	0-2	0.2651547020080472	Q1
TSG	0-2	0.15003900275639823	Q1
TSG	0-2	0.15722425979796023	Q2
TSG	0-2	0.0037533520584969384	Q1
TSG	0-2	0.19257912427924684	Q1
TSG	0-2	0.1386295017050755	Q1
TSG	0-2	0.14504409634722473	Q1
TSG	0-2	0.050795958078365185	Q1
TSG	0-2	0.005369239360295939	Q1
TSG	0-2	0.019427336034623297	Q1
TSG	0-2	0.05003722623083184	Q2
TSG	0-2	0.13645941016779675	Q1
TSG	0-2	0.08820020169086101	Q1
TSG	0-2	0.07142660959114894	Q1
TSG	0-2	0.12936702857712806	Q2
TSG	0-2	0.004999808876352429	Q1
TSG	0-2	0.004529444654156029	Q1
TSG	0-2	0.20751953800013115	Q1
TSG	0-2	0.16422480226524802	Q2
TSG	0-2	0.19847046431720408	Q1
TSG	0-2	0.23652786679058915	Q1
TSG	0-2	0.24871672127399658	Q1
TSG	0-2	0.2425309346783157	Q2
TSG	0-2	0.015857266300939192	Q1
TSG	0-2	0.3408739929749305	Q2
TSG	0-2	0.08650955056524376	Q1
TSG	0-2	0.25219319695566017	Q1
TSG	0-2	0.12249048243288228	Q1
TSG	0-2	0.24977536578925638	Q2
TSG	0-2	0.06189442015252041	Q1
TSG	0-2	0.10862705476070064	Q1
TSG	0-2	0.17269724584819426	Q1
TSG	0-2	0.22971823738349498	Q1
TSG	0-2	0.01850516717899127	Q1
TSG	0-2	0.03574699698673228	Q2
TSG	0-2	0.02495264974181902	Q1
TSG	0-2	0.05334571506690999	Q1
TSG	0-2	0.16210847190910044	Q1
TSG	0-2	0.02350174172019506	Q1
TSG	0-2	0.39643651454616263	Q1
TSG	0-2	0.05124153284819275	Q2
TSG	0-2	0.10822051806480851	Q1
TSG	0-2	0.17862994291543288	Q1
TSG	0-2	0.15419590728064148	Q1
TSG	0-2	0.16035928952769138	Q1
TSG	0-2	0.19057313369118015	Q2
TSG	0-2	0.3786912641619766	Q1
TSG	0-2	0.0	Q3
TSG	0-2	0.4924142775405939	Q1
TSG	0-2	0.28958510692887185	Q1
TSG	0-2	0.22870079469200513	Q2
TSG	0-2	0.0159113399638088	Q1
TSG	0-2	0.33009827262825275	Q1
TSG	0-2	0.14347991572588778	Q2
TSG	0-2	0.11545429946970372	Q1
TSG	0-2	0.2589929626478049	Q1
TSG	0-2	0.21588317801745413	Q1
TSG	0-2	0.006943143606621707	Q1
TSG	0-2	0.10793363076333772	Q1
TSG	0-2	0.03103644320182982	Q2
TSG	0-2	0.18148587830900073	Q1
TSG	0-2	0.12099682477939516	Q1
TSG	0-2	0.10972905066013175	Q1
TSG	0-2	0.1701160504027139	Q2
TSG	0-2	0.0008634338257774583	Q1
TSG	0-2	0.09788331992982495	Q1
TSG	0-2	0.040358919473459806	Q1
TSG	0-2	0.09221546977001728	Q1
TSG	0-2	0.004281338634462928	Q1
TSG	0-2	0.15356322694577557	Q1
TSG	0-2	0.23572178575356373	Q1
TSG	0-2	0.19119894020063566	Q1
TSG	0-2	0.10780118630968369	Q2
TSG	0-2	0.001191897007626645	Q1
TSG	0-2	0.05553555298202649	Q1
TSG	0-2	0.07918064039914403	Q2
TSG	0-2	0.08288560561210125	Q1
TSG	0-2	0.19324609092966344	Q1
TSG	0-2	0.24192057925230598	Q1
TSG	0-2	0.023923587552253302	Q2
TSG	0-2	0.10469305037162491	Q1
TSG	0-2	0.47939418956739244	Q1
TSG	0-2	0.06015884197852852	Q1
TSG	0-2	0.31871520589615104	Q2
TSG	0-2	0.47101475907577134	Q1
TSG	0-2	0.7093817446762216	Q1
TSG	0-2	0.1461754891239818	Q2
TSG	0-2	0.0482232909962878	Q1
TSG	0-2	0.21885307401647874	Q1
TSG	0-2	0.07839629761539547	Q1
TSG	0-2	0.15194032069319505	Q2
TSG	0-2	0.14772419049938584	Q1
TSG	0-2	0.15697807721411003	Q1
TSG	0-2	0.42938141213664255	Q2
TSG	0-2	0.06864617079563422	Q1
TSG	0-2	0.13340867046373525	Q1
TSG	0-2	0.19803727899891593	Q2
TSG	0-2	0.004401145900847381	Q1
TSG	0-2	0.04212117497592439	Q2
TSG	0-2	0.11318389467415978	Q1
TSG	0-2	0.24637904465535465	Q1
TSG	0-2	0.11392823602970505	Q1
TSG	0-2	0.181158244791747	Q1
TSG	0-2	0.6401921173791018	Q2
TSG	0-2	0.06843149622336452	Q1
TSG	0-2	0.2656571511819275	Q3
TSG	0-2	0.13316298596070292	Q1
TSG	0-2	0.13555187583184375	Q1
TSG	0-2	0.17731913000652277	Q2
TSG	0-2	0.0006973059250289198	Q1
TSG	0-2	0.2789945964543204	Q1
TSG	0-2	0.09012836337342055	Q1
TSG	0-2	0.2618051054254175	Q1
TSG	0-2	0.33921365032648315	Q1
TSG	0-2	0.21113477369129297	Q2
TSG	0-2	0.0068282522448861295	Q1
TSG	0-2	0.1423086222155453	Q1
TSG	0-2	0.18517419588400508	Q1
TSG	0-2	0.1955060327766346	Q1
TSG	0-2	0.007443892001983145	Q1
TSG	0-2	0.2643680599703596	Q2
TSG	0-2	0.11526186683167165	Q1
TSG	0-2	0.16427187375044125	Q1
TSG	0-2	0.4468796676463719	Q1
TSG	0-2	0.4022119896686612	Q2
TSG	0-2	0.005643383248495703	Q1
TSG	0-2	0.19645064096078585	Q1
TSG	0-2	0.09666696777553985	Q1
TSG	0-2	0.1630119474521621	Q1
TSG	0-2	0.003160304380101736	Q1
TSG	0-2	0.1286200867849455	Q1
TSG	0-2	0.25183116193275945	Q1
TSG	0-2	0.0013473537051890312	Q1
TSG	0-2	0.03733573510980176	Q1
TSG	0-2	0.0953577451023691	Q1
TSG	0-2	0.10774534373714571	Q1
TSG	0-2	0.08304759367070057	Q1
TSG	0-2	0.09084973784774572	Q2
TSG	0-2	0.16267820641058192	Q1
TSG	0-2	0.301972243373383	Q1
TSG	0-2	0.17070340990081675	Q1
TSG	0-2	0.01677302741628957	Q1
TSG	0-2	0.39928182439981375	Q1
TSG	0-2	0.11607676712219568	Q2
TSG	0-2	0.10242102389993588	Q1
TSG	0-2	0.1234239775492077	Q1
TSG	0-2	0.5035798039400438	Q1
TSG	0-2	0.2803334491830142	Q2
TSG	0-2	0.0031146634546298135	Q1
TSG	0-2	0.04438886719599137	Q1
TSG	0-2	0.13321857989561423	Q1
TSG	0-2	0.06415058648674328	Q2
TSG	0-2	0.10980162692110673	Q1
TSG	0-2	0.12597534130409996	Q1
TSG	0-2	0.034695184728811196	Q2
TSG	0-2	0.04920050046295332	Q1
TSG	0-2	0.07379896273919162	Q1
TSG	0-2	0.15898629522875699	Q1
TSG	0-2	0.06125486218695295	Q2
TSG	0-2	0.034850162238036386	Q1
TSG	0-2	0.22453193645057606	Q1
TSG	0-2	0.10160626664662525	Q1
TSG	0-2	0.13558937196291762	Q1
TSG	0-2	0.18912010621566175	Q1
TSG	0-2	0.2671310847013973	Q2
TSG	0-2	0.003754310129082187	Q1
TSG	0-2	0.36074097316130765	Q1
TSG	0-2	0.12930816856829483	Q2
TSG	0-2	0.1272367163829208	Q1
TSG	0-2	0.2695419291540567	Q1
TSG	0-2	0.1722149515175099	Q1
TSG	0-2	0.08898148087273493	Q2
TSG	0-2	0.18722356343484134	Q1
TSG	0-2	0.06128724793746979	Q1
TSG	0-2	0.08107524848434408	Q2
TSG	0-2	0.002675256574648946	Q1
TSG	0-2	0.0	Q1
TSG	0-2	0.35348888353451885	Q1
TSG	0-2	0.008834513757534213	Q1
TSG	0-2	0.008237955725996482	Q2
TSG	0-2	0.018172088178788653	Q1
TSG	0-2	0.08206100136203717	Q1
TSG	0-2	0.12018582136945327	Q1
TSG	0-2	0.003888067148343043	Q1
TSG	0-2	0.18690330543883385	Q1
TSG	0-2	0.1502311342275616	Q2
TSG	0-2	0.20274591527582084	Q1
TSG	0-2	0.21390722738260418	Q1
TSG	0-2	0.21462151543296332	Q1
TSG	0-2	0.3279147794741875	Q2
TSG	0-2	0.0012399037387498687	Q1
TSG	0-2	0.2913521359205075	Q1
TSG	0-2	0.10179172617835086	Q1
TSG	0-2	0.14409099168367473	Q1
TSG	0-2	0.2063495401560156	Q1
TSG	0-2	0.12424389834275074	Q2
TSG	0-2	0.15667082840382526	Q1
TSG	0-2	0.22659050159724992	Q1
TSG	0-2	0.23661027092198192	Q1
TSG	0-2	0.15363006812086846	Q2
TSG	0-2	0.010832939804988631	Q1
TSG	0-2	0.3108594860845159	Q1
TSG	0-2	0.06762633514827304	Q2
TSG	0-2	0.0689876559015802	Q1
TSG	0-2	0.12487705788771905	Q2
TSG	0-2	0.1160342343477229	Q1
TSG	0-2	0.26032836651476154	Q1
TSG	0-2	0.20040788555261851	Q1
TSG	0-2	0.20275849982088273	Q2
TSG	0-2	0.2711877221854665	Q1
TSG	0-2	0.023273132157263843	Q1
TSG	0-2	0.0313216117062956	Q2
TSG	0-2	0.13622804666892666	Q1
TSG	0-2	0.11037265069967261	Q1
TSG	0-2	0.14627337394754328	Q1
TSG	0-2	0.07335762975767601	Q2
TSG	0-2	0.003842003382139859	Q1
TSG	0-2	0.11781785326467378	Q2
TSG	0-2	0.185138529030451	Q1
TSG	0-2	8.242913431053567e-05	Q3
TSG	0-2	0.18331036914244392	Q1
TSG	0-2	0.24839124060951043	Q2
TSG	0-2	0.011609017888267037	Q1
TSG	0-2	0.18788952086177935	Q1
TSG	0-2	0.25695947792999446	Q2
TSG	0-2	0.050203195224870684	Q1
TSG	0-2	0.1539046112353656	Q1
TSG	0-2	0.0860394538450496	Q1
TSG	0-2	0.14082585959301508	Q2
TSG	0-2	0.0030551789777206154	Q1
TSG	0-2	0.056294114562778295	Q2
TSG	0-2	0.13972737456300074	Q1
TSG	0-2	0.31058846738158885	Q1
TSG	0-2	0.16043928648943015	Q1
TSG	0-2	0.19558700912077676	Q2
TSG	0-2	0.09872632974141324	Q1
TSG	0-2	0.005483881342430965	Q1
TSG	0-2	0.025109494562334526	Q2
TSG	0-2	0.03024471247934276	Q1
TSG	0-2	0.052026603778942304	Q1
TSG	0-2	0.09709246443614246	Q1
TSG	0-2	0.0229566221021859	Q2
TSG	0-2	0.013892587557875511	Q1
TSG	0-2	0.2787333841295029	Q1
TSG	0-2	0.16634243788597142	Q2
TSG	0-2	0.12612711993128412	Q1
TSG	0-2	0.3041074906724167	Q1
TSG	0-2	0.3257950091263512	Q1
TSG	0-2	0.3649189472836828	Q2
TSG	0-2	0.0029245196142309777	Q1
TSG	0-2	0.10677731256103865	Q1
TSG	0-2	0.5616826117934397	Q1
TSG	0-2	0.46985250585589344	Q1
TSG	0-2	0.24136239074490734	Q1
TSG	0-2	0.35824297756541046	Q2
TSG	0-2	0.006776079258606614	Q1
TSG	0-2	0.0	Q2
TSG	0-2	0.012526296373561398	Q1
TSG	0-2	0.023704992431482462	Q1
TSG	0-2	0.15481820255088782	Q1
TSG	0-2	0.46280025285393217	Q1
TSG	0-2	0.01452338756370014	Q1
TSG	0-2	0.03875737269176839	Q1
TSG	0-2	0.12100300508107435	Q1
TSG	0-2	0.05292840725524748	Q2
TSG	0-2	0.1762444307043096	Q1
TSG	0-2	0.06800350611217051	Q1
TSG	0-2	0.022547865181626298	Q1
TSG	0-2	0.058794450966831086	Q1
TSG	0-2	0.1261162122366643	Q1
TSG	0-2	0.049423826971497664	Q2
TSG	0-2	0.00269934973954938	Q1
TSG	0-2	0.06798447213713278	Q2
TSG	0-2	0.07074835736425167	Q1
TSG	0-2	0.1531437277763981	Q1
TSG	0-2	0.053579936891080385	Q1
TSG	0-2	0.07065159177443334	Q1
TSG	0-2	0.03145388608865634	Q2
TSG	0-2	0.1627062983982393	Q1
TSG	0-2	6.641469940619e-05	Q3
TSG	0-2	0.09021422601391033	Q1
TSG	0-2	0.06429202681897625	Q1
TSG	0-2	0.15410629891244737	Q2
TSG	0-2	0.0025602003969417745	Q1
TSG	0-2	0.22539910138191244	Q1
TSG	0-2	0.11431743046683024	Q2
TSG	0-2	0.337172053902671	Q1
TSG	0-2	0.341397200949457	Q1
TSG	0-2	0.48909198499229195	Q1
TSG	0-2	0.027936806853061595	Q2
TSG	0-2	0.07175299269424523	Q1
TSG	0-2	0.13922651605523156	Q1
TSG	0-2	0.08469259865806945	Q1
TSG	0-2	0.08106758279434335	Q2
TSG	0-2	0.08306234293404194	Q1
TSG	0-2	0.4332584000962293	Q1
TSG	0-2	0.11936366434427362	Q2
TSG	0-2	0.3230989755239538	Q1
TSG	0-2	0.18611089507057596	Q1
TSG	0-2	0.13738040727375128	Q2
TSG	0-2	0.09265921128185692	Q1
TSG	0-2	0.060461396054209124	Q1
TSG	0-2	0.0965216044057619	Q2
TSG	0-2	0.20228549064278942	Q1
TSG	0-2	0.1270562158212089	Q1
TSG	0-2	0.21836751857477996	Q2
TSG	0-2	0.001303643896887147	Q1
TSG	0-2	0.08514039268710111	Q2
TSG	0-2	0.22550050081607634	Q1
TSG	0-2	0.27228716752889465	Q1
TSG	0-2	0.17610578461598803	Q1
TSG	0-2	0.05587842113170009	Q1
TSG	0-2	0.08097106655381446	Q1
TSG	0-2	0.25088963818273524	Q1
TSG	0-2	0.04825234870204721	Q1
TSG	0-2	0.10823416203630756	Q2
TSG	0-2	0.10158652237532383	Q1
TSG	0-2	0.33132031470611434	Q2
TSG	0-2	0.1235978574241376	Q1
TSG	0-2	0.1513893926669158	Q1
TSG	0-2	0.6203850009801974	Q1
TSG	0-2	0.4823175695232824	Q2
TSG	0-2	0.0018689896646043953	Q1
TSG	0-2	0.04102212384559508	Q1
TSG	0-2	0.016360936413227792	Q2
TSG	0-2	0.061004391231771926	Q1
TSG	0-2	0.12119000333920366	Q1
TSG	0-2	0.15774010188233006	Q1
TSG	0-2	0.09569884970476787	Q1
TSG	0-2	0.168857212244333	Q1
TSG	0-2	0.08678814922723516	Q2
TSG	0-2	0.039044632358395254	Q1
TSG	0-2	0.09362779308771534	Q1
TSG	0-2	0.26386126449769964	Q1
TSG	0-2	0.09549044933379924	Q2
TSG	0-2	0.0015816005143148074	Q1
TSG	0-2	0.16186869743810398	Q1
TSG	0-2	0.15490464781044544	Q2
TSG	0-2	0.04709470254081318	Q1
TSG	0-2	0.07655320300813204	Q1
TSG	0-2	0.38296079571369873	Q1
TSG	0-2	0.0005937152684180844	Q1
TSG	0-2	0.14592279292652036	Q1
TSG	0-2	0.04107432417337294	Q1
TSG	0-2	0.14689490997246116	Q1
TSG	0-2	0.21668032467249138	Q1
TSG	0-2	0.04595711119939767	Q2
TSG	0-2	0.0876905876292663	Q1
TSG	0-2	0.173032224432104	Q1
TSG	0-2	0.09716635353761964	Q2
TSG	0-2	0.12224087999361702	Q1
TSG	0-2	0.20205135241557415	Q1
TSG	0-2	0.15961665795878746	Q2
TSG	0-2	0.001746747322171598	Q1
TSG	0-2	0.5857068378291869	Q1
TSG	0-2	0.0433287004560685	Q1
TSG	0-2	0.37325384396421424	Q1
TSG	0-2	0.05751425751545969	Q1
TSG	0-2	0.0619139023287045	Q1
TSG	0-2	0.0844315106893959	Q2
TSG	0-2	0.20403188476816736	Q1
TSG	0-2	0.36827746929407656	Q1
TSG	0-2	0.22365721723431264	Q1
TSG	0-2	0.0003179549990233753	Q1
TSG	0-2	0.07709498298891164	Q1
TSG	0-2	0.12550112885582138	Q2
TSG	0-2	0.12361028116015263	Q1
TSG	0-2	0.26324730167387606	Q1
TSG	0-2	0.1272096660133104	Q1
TSG	0-2	0.041313197693242945	Q1
TSG	0-2	0.12127392061972654	Q2
TSG	0-2	0.12321913731379071	Q1
TSG	0-2	0.24418782508066467	Q1
TSG	0-2	0.3378797094381949	Q2
TSG	0-2	0.07517695005007163	Q1
TSG	0-2	0.13056193821197487	Q1
TSG	0-2	0.03309992850750431	Q2
TSG	0-2	0.0024865733887875193	Q1
TSG	0-2	0.14088308103041644	Q1
TSG	0-2	0.010603696058657571	Q1
TSG	0-2	0.03482774842174062	Q2
TSG	0-2	0.06716898205693156	Q1
TSG	0-2	0.08813033473889514	Q1
TSG	0-2	0.13537364705883334	Q2
TSG	0-2	0.08973298243442548	Q1
TSG	0-2	0.029639969098044377	Q1
TSG	0-2	0.028017694450655637	Q1
TSG	0-2	0.24131686475670525	Q1
TSG	0-2	0.029875564207028558	Q2
TSG	0-2	0.011137039169423426	Q1
TSG	0-2	0.03377211359972464	Q1
TSG	0-2	0.13788294489899622	Q2
TSG	0-2	0.04307539825447503	Q1
TSG	0-2	0.05619238622729522	Q1
TSG	0-2	0.476068680705926	Q1
TSG	0-2	0.0010127354174248224	Q1
TSG	0-2	0.08009331976098061	Q2
TSG	0-2	0.06133639794796037	Q1
TSG	0-2	0.33247884075938045	Q1
TSG	0-2	0.2562019383440168	Q1
TSG	0-2	0.0015156782036819575	Q1
TSG	0-2	0.04157198561392818	Q1
TSG	0-2	0.07700325769738724	Q2
TSG	0-2	0.06554597690182265	Q1
TSG	0-2	0.060334490542028565	Q1
TSG	0-2	0.210831365523127	Q1
TSG	0-2	0.08584846139798977	Q2
TSG	0-2	0.03171417149354868	Q1
TSG	0-2	0.0006860502865894735	Q2
TSG	0-2	0.03895488300780504	Q1
TSG	0-2	0.07699273912491454	Q1
TSG	0-2	0.029357401164900074	Q1
TSG	0-2	0.0020822852227812827	Q1
TSG	0-2	0.0005504509139863619	Q3
TSG	0-2	0.0543493804892702	Q1
TSG	0-2	0.056449740881352614	Q1
TSG	0-2	0.10954909548885432	Q1
TSG	0-2	0.17948333387327142	Q2
TSG	0-2	0.5625200843459937	Q1
TSG	0-2	0.47437195851234026	Q1
TSG	0-2	0.1766561232141718	Q1
TSG	0-2	0.3064923368099649	Q2
TSG	0-2	0.012316343222774102	Q1
TSG	0-2	0.4120888626205892	Q1
TSG	0-2	0.37149510932182567	Q2
TSG	0-2	0.2247746731828755	Q1
TSG	0-2	0.5022520623036728	Q1
TSG	0-2	0.33871434976718856	Q2
TSG	0-2	0.015358301827152641	Q1
TSG	0-2	0.29091512303198647	Q1
TSG	0-2	0.06378619357013847	Q2
TSG	0-2	0.0489372200014186	Q1
TSG	0-2	0.12187827707942125	Q1
TSG	0-2	0.25755798668153207	Q1
TSG	0-2	0.09371062946415008	Q2
TSG	0-2	0.007021501513498043	Q1
